"exonid","CpG_count"
"SPU_019883-tr-E5",1
"SPU_019896-tr-E5",1
"SPU_019898-tr-E5",1
"SPU_019902-tr-E2",3
"SPU_019902-tr-E3",3
"SPU_019902-tr-E4",6
"SPU_019904-tr-E1",11
"SPU_019914-tr-E4",5
"SPU_019914-tr-E9",1
"SPU_019922-tr-E3",8
"SPU_019924-tr-E1",13
"SPU_019927-tr-E6",2
"SPU_019949-tr-E3",6
"SPU_019955-tr-E1",3
"SPU_019955-tr-E4",2
"SPU_019956-tr-E5",4
"SPU_019957-tr-E2",3
"SPU_019969-tr-E1",2
"SPU_019970-tr-E1",23
"SPU_019970-tr-E5",6
"SPU_019971-tr-E2",3
"SPU_019979-tr-E5",7
"SPU_019981-tr-E14",4
"SPU_019981-tr-E8",4
"SPU_019995-tr-E1",7
"SPU_019996-tr-E13",5
"SPU_019996-tr-E6",6
"SPU_020007-tr-E1",1
"SPU_020026-tr-E6",3
"SPU_020030-tr-E4",2
"SPU_020031-tr-E4",5
"SPU_020035-tr-E2",6
"SPU_020041-tr-E1",5
"SPU_020048-tr-E1",4
"SPU_020054-tr-E9",1
"SPU_020069-tr-E41",2
"SPU_020072-tr-E2",3
"SPU_020073-tr-E1",1
"SPU_020093-tr-E3",1
"SPU_020095-tr-E2",2
"SPU_020096-tr-E1",9
"SPU_020098-tr-E2",1
"SPU_020098-tr-E3",2
"SPU_020098-tr-E5",2
"SPU_020107-tr-E4",2
"SPU_020107-tr-E5",3
"SPU_020110-tr-E2",8
"SPU_020122-tr-E10",6
"SPU_020122-tr-E8",10
"SPU_020124-tr-E4",5
"SPU_020125-tr-E3",3
"SPU_020131-tr-E9",2
"SPU_020139-tr-E1",12
"SPU_020139-tr-E3",4
"SPU_020139-tr-E4",1
"SPU_020141-tr-E1",5
"SPU_020144-tr-E5",1
"SPU_020146-tr-E1",7
"SPU_020148-tr-E9",8
"SPU_020154-tr-E1",4
"SPU_020155-tr-E8",1
"SPU_020158-tr-E3",2
"SPU_020171-tr-E7",4
"SPU_020172-tr-E2",6
"SPU_020176-tr-E3",4
"SPU_020180-tr-E6",6
"SPU_020200-tr-E2",4
"SPU_020202-tr-E1",5
"SPU_020202-tr-E11",2
"SPU_020211-tr-E2",3
"SPU_020216-tr-E2",9
"SPU_020224-tr-E8",4
"SPU_020225-tr-E2",6
"SPU_020229-tr-E3",1
"SPU_020234-tr-E3",10
"SPU_020247-tr-E15",15
"SPU_020247-tr-E2",6
"SPU_020257-tr-E2",15
"SPU_020258-tr-E1",3
"SPU_020266-tr-E4",17
"SPU_020319-tr-E8",2
"SPU_020324-tr-E13",4
"SPU_020327-tr-E7",8
"SPU_020332-tr-E12",4
"SPU_020332-tr-E17",3
"SPU_020345-tr-E3",1
"SPU_020355-tr-E1",4
"SPU_020366-tr-E11",4
"SPU_020376-tr-E1",5
"SPU_020377-tr-E1",2
"SPU_020395-tr-E2",4
"SPU_020397-tr-E6",7
"SPU_020398-tr-E1",3
"SPU_020408-tr-E6",6
"SPU_020410-tr-E1",10
"SPU_020413-tr-E7",23
"SPU_020418-tr-E1",3
"SPU_020421-tr-E1",7
"SPU_020423-tr-E4",2
"SPU_020426-tr-E5",4
"SPU_020427-tr-E2",1
"SPU_020443-tr-E4",1
"SPU_020445-tr-E3",1
"SPU_020445-tr-E5",2
"SPU_020448-tr-E3",1
"SPU_020453-tr-E1",5
"SPU_020459-tr-E4",6
"SPU_020470-tr-E1",1
"SPU_020480-tr-E5",7
"SPU_020480-tr-E7",8
"SPU_020502-tr-E1",9
"SPU_020514-tr-E1",11
"SPU_020526-tr-E24",6
"SPU_020530-tr-E1",2
"SPU_020532-tr-E1",2
"SPU_020539-tr-E1",4
"SPU_020541-tr-E1",2
"SPU_020541-tr-E3",7
"SPU_020542-tr-E13",1
"SPU_020558-tr-E1",4
"SPU_020558-tr-E5",1
"SPU_020563-tr-E4",2
"SPU_020565-tr-E1",22
"SPU_020568-tr-E1",6
"SPU_020569-tr-E4",6
"SPU_020569-tr-E8",2
"SPU_020570-tr-E2",20
"SPU_020575-tr-E11",2
"SPU_020579-tr-E1",4
"SPU_020579-tr-E4",6
"SPU_020586-tr-E2",1
"SPU_020586-tr-E7",35
"SPU_020596-tr-E4",4
"SPU_020597-tr-E10",2
"SPU_020597-tr-E2",5
"SPU_020597-tr-E4",3
"SPU_020597-tr-E5",5
"SPU_020600-tr-E1",1
"SPU_020600-tr-E3",9
"SPU_020603-tr-E2",15
"SPU_020607-tr-E6",2
"SPU_020609-tr-E11",1
"SPU_020620-tr-E1",1
"SPU_020622-tr-E3",4
"SPU_020632-tr-E2",1
"SPU_020642-tr-E7",1
"SPU_020643-tr-E2",4
"SPU_020647-tr-E2",5
"SPU_020651-tr-E1",22
"SPU_020658-tr-E2",1
"SPU_020659-tr-E13",2
"SPU_020659-tr-E6",1
"SPU_020662-tr-E7",4
"SPU_020667-tr-E2",1
"SPU_020673-tr-E4",7
"SPU_020680-tr-E4",3
"SPU_020682-tr-E3",1
"SPU_020684-tr-E5",8
"SPU_020686-tr-E2",1
"SPU_020692-tr-E4",4
"SPU_020696-tr-E1",1
"SPU_020702-tr-E6",4
"SPU_020716-tr-E5",3
"SPU_020717-tr-E2",6
"SPU_020718-tr-E4",1
"SPU_020732-tr-E3",2
"SPU_020739-tr-E2",10
"SPU_020746-tr-E17",2
"SPU_020751-tr-E3",3
"SPU_020752-tr-E3",2
"SPU_020753-tr-E2",1
"SPU_020754-tr-E4",2
"SPU_020771-tr-E12",2
"SPU_020771-tr-E7",4
"SPU_020794-tr-E3",3
"SPU_020795-tr-E1",1
"SPU_020808-tr-E12",1
"SPU_020827-tr-E4",5
"SPU_020829-tr-E7",1
"SPU_020838-tr-E3",4
"SPU_020841-tr-E1",1
"SPU_020843-tr-E19",5
"SPU_020849-tr-E15",1
"SPU_020850-tr-E3",3
"SPU_020853-tr-E3",4
"SPU_020860-tr-E6",4
"SPU_020861-tr-E1",5
"SPU_020880-tr-E10",2
"SPU_020885-tr-E3",15
"SPU_020905-tr-E12",1
"SPU_020906-tr-E2",4
"SPU_020918-tr-E8",12
"SPU_020920-tr-E1",6
"SPU_020925-tr-E17",14
"SPU_020928-tr-E1",19
"SPU_020932-tr-E2",3
"SPU_020945-tr-E1",9
"SPU_020946-tr-E5",5
"SPU_020948-tr-E1",5
"SPU_020954-tr-E14",4
"SPU_020958-tr-E1",7
"SPU_020968-tr-E84",2
"SPU_020971-tr-E2",4
"SPU_020971-tr-E22",3
"SPU_020971-tr-E6",5
"SPU_020972-tr-E1",1
"SPU_020974-tr-E1",4
"SPU_020981-tr-E1",1
"SPU_020984-tr-E2",5
"SPU_020988-tr-E2",1
"SPU_020988-tr-E3",1
"SPU_020996-tr-E1",4
"SPU_021013-tr-E3",8
"SPU_021015-tr-E1",9
"SPU_021019-tr-E8",27
"SPU_021021-tr-E20",2
"SPU_021021-tr-E22",1
"SPU_021026-tr-E2",13
"SPU_021033-tr-E1",8
"SPU_021033-tr-E6",5
"SPU_021033-tr-E8",5
"SPU_021036-tr-E1",2
"SPU_021044-tr-E13",1
"SPU_021044-tr-E31",2
"SPU_021044-tr-E4",14
"SPU_021048-tr-E2",5
"SPU_021053-tr-E1",20
"SPU_021065-tr-E1",6
"SPU_021067-tr-E1",6
"SPU_021074-tr-E1",8
"SPU_021078-tr-E2",5
"SPU_021080-tr-E2",8
"SPU_021092-tr-E1",24
"SPU_021097-tr-E3",12
"SPU_021108-tr-E8",2
"SPU_021117-tr-E6",8
"SPU_021118-tr-E15",1
"SPU_021131-tr-E13",7
"SPU_021142-tr-E5",2
"SPU_021151-tr-E1",20
"SPU_021155-tr-E1",3
"SPU_021156-tr-E4",1
"SPU_021156-tr-E5",1
"SPU_021165-tr-E16",6
"SPU_021172-tr-E1",3
"SPU_021172-tr-E2",2
"SPU_021176-tr-E2",3
"SPU_021178-tr-E1",3
"SPU_021178-tr-E3",14
"SPU_021180-tr-E1",20
"SPU_021185-tr-E1",4
"SPU_021185-tr-E7",6
"SPU_021192-tr-E4",2
"SPU_021196-tr-E11",6
"SPU_021200-tr-E16",2
"SPU_021212-tr-E4",2
"SPU_021221-tr-E4",3
"SPU_021222-tr-E2",5
"SPU_021228-tr-E15",13
"SPU_021228-tr-E20",3
"SPU_021228-tr-E24",16
"SPU_021228-tr-E4",8
"SPU_021229-tr-E21",2
"SPU_021229-tr-E7",21
"SPU_021229-tr-E9",1
"SPU_021235-tr-E11",1
"SPU_021235-tr-E18",3
"SPU_021250-tr-E3",1
"SPU_021252-tr-E1",1
"SPU_021252-tr-E12",1
"SPU_021253-tr-E11",1
"SPU_021253-tr-E9",1
"SPU_021256-tr-E5",2
"SPU_021274-tr-E1",8
"SPU_021274-tr-E3",5
"SPU_021274-tr-E9",12
"SPU_021278-tr-E1",2
"SPU_021281.a-tr-E2",16
"SPU_021289-tr-E7",8
"SPU_021290-tr-E1",14
"SPU_021296-tr-E1",14
"SPU_021297-tr-E2",18
"SPU_021302-tr-E18",2
"SPU_021308-tr-E11",7
"SPU_021308-tr-E3",5
"SPU_021309-tr-E1",1
"SPU_021314-tr-E5",4
"SPU_021316-tr-E6",2
"SPU_021321-tr-E2",3
"SPU_021323-tr-E6",8
"SPU_021331-tr-E1",3
"SPU_021331-tr-E2",3
"SPU_021335-tr-E3",1
"SPU_021335-tr-E4",6
"SPU_021335-tr-E9",3
"SPU_021340-tr-E9",12
"SPU_021341-tr-E2",8
"SPU_021352-tr-E10",4
"SPU_021357-tr-E6",9
"SPU_021366-tr-E6",5
"SPU_021373-tr-E2",7
"SPU_021383-tr-E1",4
"SPU_021385-tr-E2",8
"SPU_021385-tr-E3",6
"SPU_021388-tr-E1",5
"SPU_021393-tr-E3",5
"SPU_021402-tr-E2",3
"SPU_021411-tr-E21",5
"SPU_021418-tr-E1",3
"SPU_021422-tr-E1",7
"SPU_021423-tr-E8",2
"SPU_021427-tr-E4",5
"SPU_021430-tr-E11",6
"SPU_021430-tr-E6",7
"SPU_021444-tr-E5",3
"SPU_021447-tr-E2",5
"SPU_021447-tr-E4",7
"SPU_021461-tr-E1",7
"SPU_021464-tr-E5",1
"SPU_021465-tr-E10",6
"SPU_021465-tr-E9",1
"SPU_021469-tr-E7",15
"SPU_021475-tr-E2",2
"SPU_021493-tr-E4",2
"SPU_021497-tr-E1",3
"SPU_021500-tr-E1",3
"SPU_021509-tr-E4",3
"SPU_021513-tr-E2",6
"SPU_021514-tr-E2",2
"SPU_021524-tr-E5",2
"SPU_021531-tr-E1",1
"SPU_021532-tr-E3",3
"SPU_021535-tr-E1",6
"SPU_021542-tr-E1",14
"SPU_021545-tr-E3",6
"SPU_021551-tr-E4",15
"SPU_021556-tr-E4",4
"SPU_021558-tr-E13",3
"SPU_021558-tr-E8",1
"SPU_021560-tr-E1",7
"SPU_021564-tr-E4",21
"SPU_021566-tr-E6",3
"SPU_021578-tr-E1",8
"SPU_021581-tr-E12",12
"SPU_021590-tr-E1",2
"SPU_021596-tr-E5",8
"SPU_021602-tr-E8",5
"SPU_021618-tr-E4",1
"SPU_021618-tr-E6",1
"SPU_021620-tr-E1",1
"SPU_021632-tr-E4",1
"SPU_021650-tr-E2",2
"SPU_021656-tr-E1",1
"SPU_021656-tr-E6",1
"SPU_021662-tr-E4",2
"SPU_021672-tr-E1",11
"SPU_021679-tr-E1",1
"SPU_021697-tr-E8",3
"SPU_021701-tr-E23",4
"SPU_021709-tr-E4",10
"SPU_021719-tr-E1",12
"SPU_021721-tr-E2",9
"SPU_021723-tr-E2",6
"SPU_021736-tr-E5",3
"SPU_021749-tr-E2",5
"SPU_021752-tr-E10",2
"SPU_021761-tr-E5",2
"SPU_021768-tr-E4",1
"SPU_021773-tr-E8",7
"SPU_021774-tr-E6",1
"SPU_021779-tr-E1",2
"SPU_021784-tr-E3",2
"SPU_021785-tr-E1",5
"SPU_021785-tr-E2",7
"SPU_021804-tr-E1",2
"SPU_021813-tr-E11",3
"SPU_021824-tr-E1",2
"SPU_021830-tr-E7",12
"SPU_021837-tr-E3",2
"SPU_021837-tr-E5",1
"SPU_021842-tr-E5",6
"SPU_021843-tr-E7",8
"SPU_021843-tr-E8",1
"SPU_021846-tr-E4",17
"SPU_021847-tr-E34",3
"SPU_021847-tr-E35",1
"SPU_021867-tr-E3",1
"SPU_021874-tr-E2",1
"SPU_021891-tr-E2",3
"SPU_021896-tr-E4",1
"SPU_021904-tr-E12",2
"SPU_021919-tr-E8",2
"SPU_021922-tr-E10",1
"SPU_021922-tr-E8",1
"SPU_021929-tr-E1",4
"SPU_021935-tr-E4",1
"SPU_021936-tr-E1",1
"SPU_021936-tr-E2",8
"SPU_021962-tr-E8",1
"SPU_021966-tr-E4",13
"SPU_021973-tr-E15",12
"SPU_021973-tr-E50",3
"SPU_021976-tr-E1",6
"SPU_021976-tr-E12",1
"SPU_021976-tr-E16",2
"SPU_021982-tr-E8",3
"SPU_021993-tr-E6",9
"SPU_021999-tr-E2",5
"SPU_022013-tr-E1",24
"SPU_022013-tr-E14",4
"SPU_022013-tr-E2",6
"SPU_022013-tr-E6",6
"SPU_022013-tr-E9",5
"SPU_022017-tr-E3",3
"SPU_022018-tr-E4",2
"SPU_022019-tr-E3",26
"SPU_022021-tr-E11",1
"SPU_022021-tr-E3",1
"SPU_022040-tr-E12",2
"SPU_022042-tr-E1",7
"SPU_022046-tr-E2",12
"SPU_022049-tr-E1",11
"SPU_022066-tr-E5",1
"SPU_022091-tr-E1",8
"SPU_022094-tr-E1",4
"SPU_022107-tr-E1",4
"SPU_022107-tr-E12",6
"SPU_022108-tr-E2",20
"SPU_022119-tr-E5",4
"SPU_022122-tr-E2",2
"SPU_022125-tr-E1",7
"SPU_022125-tr-E2",9
"SPU_022125-tr-E4",1
"SPU_022134-tr-E1",20
"SPU_022141-tr-E1",4
"SPU_022144-tr-E9",1
"SPU_022148-tr-E1",3
"SPU_022151-tr-E15",6
"SPU_022154-tr-E5",5
"SPU_022163-tr-E5",6
"SPU_022173-tr-E1",10
"SPU_022179.a-tr-E2",4
"SPU_022179.b-tr-E1",6
"SPU_022181-tr-E1",3
"SPU_022187-tr-E2",4
"SPU_022189-tr-E3",3
"SPU_022242-tr-E2",11
"SPU_022242-tr-E4",8
"SPU_022242-tr-E7",6
"SPU_022247-tr-E2",1
"SPU_022250-tr-E1",9
"SPU_022264-tr-E1",2
"SPU_022294-tr-E5",2
"SPU_022299-tr-E2",6
"SPU_022303-tr-E4",2
"SPU_022305-tr-E14",3
"SPU_022305-tr-E20",1
"SPU_022309-tr-E26",5
"SPU_022315-tr-E28",1
"SPU_022320-tr-E11",1
"SPU_022334-tr-E1",11
"SPU_022350-tr-E2",28
"SPU_022354-tr-E1",1
"SPU_022357-tr-E1",5
"SPU_022361-tr-E14",3
"SPU_022362-tr-E2",2
"SPU_022364-tr-E4",2
"SPU_022366-tr-E13",1
"SPU_022366-tr-E9",16
"SPU_022367-tr-E2",4
"SPU_022367-tr-E3",3
"SPU_022368-tr-E12",1
"SPU_022368-tr-E13",11
"SPU_022371-tr-E17",2
"SPU_022371-tr-E4",1
"SPU_022371-tr-E5",3
"SPU_022372-tr-E15",11
"SPU_022372-tr-E4",1
"SPU_022372-tr-E8",5
"SPU_022376-tr-E1",1
"SPU_022376-tr-E2",5
"SPU_022376-tr-E4",1
"SPU_022388-tr-E11",6
"SPU_022393-tr-E1",5
"SPU_022395-tr-E5",24
"SPU_022409-tr-E4",2
"SPU_022413-tr-E8",10
"SPU_022421-tr-E2",3
"SPU_022421-tr-E7",7
"SPU_022423-tr-E2",4
"SPU_022423-tr-E4",2
"SPU_022429-tr-E1",3
"SPU_022432-tr-E1",2
"SPU_022441-tr-E4",3
"SPU_022466-tr-E3",8
"SPU_022469-tr-E9",11
"SPU_022470-tr-E11",1
"SPU_022470-tr-E2",5
"SPU_022470-tr-E4",3
"SPU_022471-tr-E2",20
"SPU_022485-tr-E6",1
"SPU_022494-tr-E10",2
"SPU_022494-tr-E2",6
"SPU_022494-tr-E9",1
"SPU_022495-tr-E10",1
"SPU_022495-tr-E9",14
"SPU_022499-tr-E6",4
"SPU_022502-tr-E5",5
"SPU_022504-tr-E1",2
"SPU_022506-tr-E2",36
"SPU_022524-tr-E2",7
"SPU_022531-tr-E3",6
"SPU_022532-tr-E3",4
"SPU_022532-tr-E4",2
"SPU_022542-tr-E7",2
"SPU_022544-tr-E12",6
"SPU_022544-tr-E15",4
"SPU_022544-tr-E4",3
"SPU_022549-tr-E13",1
"SPU_022560-tr-E2",7
"SPU_022571-tr-E1",2
"SPU_022572-tr-E1",3
"SPU_022576-tr-E6",2
"SPU_022586-tr-E7",8
"SPU_022606-tr-E2",5
"SPU_022609-tr-E13",1
"SPU_022609-tr-E2",3
"SPU_022617-tr-E2",2
"SPU_022631-tr-E3",4
"SPU_022633-tr-E9",7
"SPU_022637-tr-E1",5
"SPU_022640-tr-E1",16
"SPU_022646-tr-E1",1
"SPU_022652-tr-E1",5
"SPU_022652-tr-E6",1
"SPU_022655-tr-E2",14
"SPU_022658-tr-E2",22
"SPU_022667-tr-E1",2
"SPU_022667-tr-E11",6
"SPU_022668-tr-E5",9
"SPU_022669-tr-E2",8
"SPU_022672-tr-E4",6
"SPU_022682-tr-E6",1
"SPU_022683-tr-E1",5
"SPU_022684-tr-E1",6
"SPU_022689-tr-E5",4
"SPU_022694-tr-E6",1
"SPU_022703-tr-E1",3
"SPU_022706-tr-E20",7
"SPU_022711-tr-E2",8
"SPU_022712-tr-E4",8
"SPU_022716-tr-E1",1
"SPU_022717-tr-E16",10
"SPU_022718-tr-E6",5
"SPU_022737-tr-E4",2
"SPU_022753-tr-E12",18
"SPU_022753-tr-E25",3
"SPU_022753-tr-E42",8
"SPU_022755-tr-E5",1
"SPU_022759-tr-E2",6
"SPU_022763-tr-E2",1
"SPU_022763-tr-E6",2
"SPU_022772-tr-E1",8
"SPU_022798-tr-E11",6
"SPU_022798-tr-E4",5
"SPU_022798-tr-E6",15
"SPU_022798-tr-E9",9
"SPU_022815-tr-E16",5
"SPU_022816-tr-E2",11
"SPU_022819-tr-E2",13
"SPU_022820-tr-E1",10
"SPU_022825-tr-E10",9
"SPU_022825-tr-E2",10
"SPU_022830-tr-E2",22
"SPU_022831-tr-E2",14
"SPU_022838-tr-E4",3
"SPU_022839-tr-E6",2
"SPU_022840-tr-E1",15
"SPU_022842-tr-E7",3
"SPU_022844-tr-E1",10
"SPU_022845-tr-E2",2
"SPU_022846-tr-E1",12
"SPU_022851-tr-E4",8
"SPU_022857-tr-E1",19
"SPU_022862-tr-E3",3
"SPU_022862-tr-E4",1
"SPU_022875-tr-E2",3
"SPU_022879-tr-E1",5
"SPU_022880-tr-E3",2
"SPU_022882-tr-E2",2
"SPU_022882-tr-E3",2
"SPU_022882-tr-E5",1
"SPU_022887-tr-E2",3
"SPU_022894-tr-E3",7
"SPU_022899-tr-E6",3
"SPU_022905-tr-E12",3
"SPU_022905-tr-E13",5
"SPU_022905-tr-E14",3
"SPU_022905-tr-E16",5
"SPU_022905-tr-E3",11
"SPU_022905-tr-E8",8
"SPU_022905-tr-E9",3
"SPU_022906-tr-E1",4
"SPU_022911-tr-E1",2
"SPU_022913-tr-E9",18
"SPU_022915-tr-E1",4
"SPU_022916-tr-E1",10
"SPU_022920-tr-E7",3
"SPU_022925-tr-E1",4
"SPU_022933-tr-E1",4
"SPU_022936-tr-E3",1
"SPU_022936-tr-E8",1
"SPU_022938-tr-E1",3
"SPU_022939-tr-E1",1
"SPU_022951-tr-E1",9
"SPU_022954-tr-E2",7
"SPU_022955-tr-E3",3
"SPU_022958-tr-E1",4
"SPU_022970-tr-E5",6
"SPU_022974-tr-E14",6
"SPU_022974-tr-E7",2
"SPU_022978-tr-E5",4
"SPU_022989-tr-E2",2
"SPU_022996-tr-E5",1
"SPU_022997-tr-E1",8
"SPU_023029-tr-E4",4
"SPU_023044-tr-E4",6
"SPU_023052-tr-E3",10
"SPU_023069-tr-E1",5
"SPU_023071-tr-E3",4
"SPU_023077-tr-E1",5
"SPU_023083-tr-E1",2
"SPU_023083-tr-E8",2
"SPU_023084-tr-E2",3
"SPU_023086-tr-E8",8
"SPU_023087-tr-E8",5
"SPU_023089-tr-E1",2
"SPU_023093-tr-E8",12
"SPU_023099-tr-E12",18
"SPU_023101-tr-E5",10
"SPU_023101-tr-E7",3
"SPU_023102-tr-E10",1
"SPU_023104-tr-E7",6
"SPU_023108-tr-E2",2
"SPU_023111-tr-E1",6
"SPU_023115-tr-E10",5
"SPU_023122-tr-E2",3
"SPU_023124-tr-E6",6
"SPU_023126-tr-E8",5
"SPU_023134-tr-E5",4
"SPU_023135-tr-E2",18
"SPU_023136-tr-E1",6
"SPU_023142-tr-E36",6
"SPU_023142-tr-E58",3
"SPU_023162-tr-E10",6
"SPU_023162-tr-E19",3
"SPU_023174-tr-E1",6
"SPU_023177-tr-E1",5
"SPU_023180-tr-E1",2
"SPU_023180-tr-E2",9
"SPU_023184-tr-E3",5
"SPU_023184-tr-E9",7
"SPU_023186-tr-E3",5
"SPU_023190-tr-E5",6
"SPU_023212-tr-E5",10
"SPU_023215-tr-E1",1
"SPU_023215-tr-E4",2
"SPU_023217-tr-E2",3
"SPU_023225-tr-E1",3
"SPU_023226-tr-E1",4
"SPU_023233-tr-E7",3
"SPU_023237-tr-E1",12
"SPU_023242-tr-E4",5
"SPU_023251-tr-E1",16
"SPU_023252-tr-E1",6
"SPU_023267-tr-E1",4
"SPU_023270-tr-E6",4
"SPU_023282-tr-E12",9
"SPU_023283-tr-E14",2
"SPU_023289-tr-E8",3
"SPU_023296-tr-E1",5
"SPU_023311-tr-E1",4
"SPU_023315-tr-E2",7
"SPU_023321-tr-E1",13
"SPU_023329-tr-E5",4
"SPU_023347-tr-E3",2
"SPU_023347-tr-E5",5
"SPU_023349-tr-E1",20
"SPU_023353-tr-E2",9
"SPU_023353-tr-E6",3
"SPU_023354-tr-E4",1
"SPU_023358-tr-E2",12
"SPU_023361-tr-E12",1
"SPU_023362-tr-E11",5
"SPU_023362-tr-E8",3
"SPU_023365-tr-E10",1
"SPU_023370-tr-E1",12
"SPU_023370-tr-E12",2
"SPU_023386-tr-E1",7
"SPU_023386-tr-E2",5
"SPU_023388-tr-E1",10
"SPU_023397-tr-E8",4
"SPU_023399-tr-E1",3
"SPU_023399-tr-E21",4
"SPU_023399-tr-E22",7
"SPU_023399-tr-E7",8
"SPU_023399-tr-E9",1
"SPU_023400-tr-E1",10
"SPU_023423-tr-E6",3
"SPU_023424-tr-E5",9
"SPU_023424-tr-E8",19
"SPU_023430-tr-E1",2
"SPU_023443-tr-E49",4
"SPU_023443-tr-E74",13
"SPU_023457-tr-E4",6
"SPU_023457-tr-E5",7
"SPU_023457-tr-E8",1
"SPU_023462-tr-E2",13
"SPU_023467-tr-E1",2
"SPU_023471-tr-E2",1
"SPU_023471-tr-E6",3
"SPU_023479-tr-E1",23
"SPU_023479-tr-E2",7
"SPU_023482-tr-E6",2
"SPU_023485-tr-E4",5
"SPU_023488-tr-E24",18
"SPU_023490-tr-E4",5
"SPU_023496-tr-E2",7
"SPU_023496-tr-E6",6
"SPU_023504-tr-E12",1
"SPU_023505-tr-E3",9
"SPU_023506-tr-E8",4
"SPU_023511-tr-E12",1
"SPU_023512-tr-E5",4
"SPU_023512-tr-E7",1
"SPU_023522-tr-E1",5
"SPU_023530-tr-E13",2
"SPU_023530-tr-E2",5
"SPU_023535-tr-E1",6
"SPU_023542-tr-E1",5
"SPU_023544-tr-E2",24
"SPU_023549-tr-E22",1
"SPU_023553-tr-E6",3
"SPU_023562-tr-E3",8
"SPU_023587-tr-E2",8
"SPU_023589-tr-E6",6
"SPU_023597-tr-E3",4
"SPU_023598-tr-E2",4
"SPU_023598-tr-E4",5
"SPU_023599-tr-E5",2
"SPU_023601-tr-E1",2
"SPU_023602-tr-E6",1
"SPU_023603-tr-E11",6
"SPU_023603-tr-E9",4
"SPU_023604-tr-E10",2
"SPU_023605-tr-E5",4
"SPU_023606-tr-E3",3
"SPU_023614-tr-E2",6
"SPU_023617-tr-E6",4
"SPU_023617-tr-E8",3
"SPU_023619-tr-E1",7
"SPU_023624-tr-E4",1
"SPU_023629-tr-E1",3
"SPU_023633-tr-E1",8
"SPU_023640-tr-E2",2
"SPU_023651-tr-E3",8
"SPU_023651-tr-E8",1
"SPU_023659-tr-E4",3
"SPU_023671-tr-E6",5
"SPU_023676-tr-E1",6
"SPU_023677-tr-E3",7
"SPU_023677-tr-E5",6
"SPU_023683-tr-E8",7
"SPU_023685-tr-E1",2
"SPU_023689-tr-E4",5
"SPU_023693-tr-E2",6
"SPU_023693-tr-E3",8
"SPU_023693-tr-E8",2
"SPU_023695-tr-E2",14
"SPU_023696-tr-E4",19
"SPU_023702-tr-E1",6
"SPU_023704-tr-E1",4
"SPU_023705-tr-E3",3
"SPU_023723-tr-E2",3
"SPU_023730-tr-E2",1
"SPU_023730-tr-E3",13
"SPU_023731-tr-E3",9
"SPU_023742-tr-E1",1
"SPU_023767-tr-E15",1
"SPU_023768-tr-E6",1
"SPU_023774-tr-E2",3
"SPU_023776-tr-E6",2
"SPU_023788-tr-E6",12
"SPU_023789-tr-E10",5
"SPU_023795-tr-E10",3
"SPU_023819-tr-E18",9
"SPU_023821-tr-E2",3
"SPU_023822-tr-E3",10
"SPU_023822-tr-E5",1
"SPU_023826-tr-E5",7
"SPU_023827-tr-E6",5
"SPU_023846-tr-E5",2
"SPU_023855-tr-E4",1
"SPU_023855-tr-E6",2
"SPU_023859-tr-E4",1
"SPU_023860-tr-E1",2
"SPU_023861-tr-E6",2
"SPU_023867-tr-E1",6
"SPU_023874-tr-E2",9
"SPU_023875-tr-E3",12
"SPU_023879-tr-E1",10
"SPU_023879-tr-E6",7
"SPU_023881-tr-E2",13
"SPU_023886-tr-E9",13
"SPU_023893-tr-E1",9
"SPU_023894-tr-E1",2
"SPU_023902-tr-E3",18
"SPU_023902-tr-E6",1
"SPU_023906-tr-E6",1
"SPU_023917-tr-E4",6
"SPU_023921-tr-E1",3
"SPU_023923-tr-E9",1
"SPU_023927-tr-E3",7
"SPU_023929-tr-E3",2
"SPU_023932-tr-E20",4
"SPU_023932-tr-E6",1
"SPU_023939-tr-E2",4
"SPU_023941-tr-E18",4
"SPU_023941-tr-E2",2
"SPU_023941-tr-E7",3
"SPU_023942-tr-E3",4
"SPU_023943-tr-E23",15
"SPU_023947-tr-E6",2
"SPU_023947-tr-E8",1
"SPU_023952-tr-E10",4
"SPU_023956-tr-E3",1
"SPU_023956-tr-E4",4
"SPU_023972-tr-E16",2
"SPU_023972-tr-E2",21
"SPU_023972-tr-E5",4
"SPU_023985-tr-E20",5
"SPU_023985-tr-E3",5
"SPU_023988-tr-E6",9
"SPU_024003-tr-E5",7
"SPU_024006-tr-E5",4
"SPU_024009-tr-E1",4
"SPU_024010-tr-E2",10
"SPU_024015-tr-E5",19
"SPU_024016-tr-E11",12
"SPU_024024-tr-E7",10
"SPU_024026-tr-E1",5
"SPU_024030.a-tr-E2",2
"SPU_024034-tr-E3",12
"SPU_024043-tr-E1",8
"SPU_024044-tr-E16",14
"SPU_024044-tr-E6",1
"SPU_024044-tr-E7",6
"SPU_024048-tr-E12",2
"SPU_024051-tr-E1",4
"SPU_024052-tr-E2",1
"SPU_024057-tr-E4",2
"SPU_024060-tr-E4",4
"SPU_024065-tr-E1",8
"SPU_024079-tr-E1",16
"SPU_024091-tr-E1",3
"SPU_024093-tr-E1",16
"SPU_024093-tr-E6",6
"SPU_024109-tr-E1",1
"SPU_024112-tr-E11",1
"SPU_024114-tr-E1",1
"SPU_024118-tr-E3",5
"SPU_024125-tr-E5",2
"SPU_024129-tr-E12",5
