"geneid","pr_meth_logFC","pr_meth_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_010806",0.252522620394103,7.21738301086341,"SP-CHRM2L_2",38.3333333333333,119.333333333333,44.6666666666667,84,1491,1180,311,38.3333333333333,0.383708467309753,0.0711864406779661
"SPU_010815",0.419391596200413,7.15646327505007,NA,0,0,0,0,0,0,0,0,0,0
"SPU_010842",3.52812161208323,4.92778665257885,"SP-MGL",62,24,0,27.6666666666667,5200,1287,3913,62,0.00613340148223869,0.0214970214970215
"SPU_010855",0.301407775272249,8.48441690923424,NA,0,0,0,0,0,0,0,0,0,0
"SPU_010904",0.0760260481054836,7.90713989497049,"SP-POLPPL_90",554,0,0,0,3846,3567,279,554,0,0
"SPU_010922",-0.798593244702584,7.19386822112324,"SP-Z458",81.6666666666667,0,0,0,2393,2165,228,81.6666666666667,0,0
"SPU_010924",0.278486549655693,7.52901962370887,"SP-Z416",97.6666666666667,74.6666666666667,0,162,11705,5854,5851,97.6666666666667,0.012761351335954,0.0276733857191664
"SPU_010930",0.893853918985937,8.26395748247823,NA,0,0,0,0,0,0,0,0,0,0
"SPU_010940",-0.657392048924196,6.68598472290112,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011000",0.499720917341487,8.81262140842346,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011004",-0.764744061891854,6.48363251770182,"SP-UNC44L_68",5,503,503,61.3333333333333,21022,4439,16583,5,0.0303322679852861,0.0138169257340242
"SPU_011005",-0.75718230688355,5.91490948585928,"SP-ANKRPL",27,162.333333333333,0,64,33334,1387,31947,27,0.00508133262382488,0.0461427541456381
"SPU_011006",1.64311868321585,7.40648003697139,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011025",0.450986000651628,8.87913662121062,"SP-HYPP_637",59.6666666666667,0,0,0,1814,1814,0,59.6666666666667,0,0
"SPU_011035",-0.240785335967187,6.10335083178204,"SP-NLR162",107,3,0,11,6086,3984,2102,107,0.00142721217887726,0.00276104417670683
"SPU_011039",0.422863431535317,10.2961727951961,"SP-GAGE1",86,260.666666666667,29.6666666666667,120.333333333333,5577,1753,3824,86,0.0681659693165969,0.0686442289408633
"SPU_011055",-0.193855771479262,6.95780134403635,"SP-RIF1",22.3333333333333,36.6666666666667,0,26,4622,850,3772,22.3333333333333,0.00972074938140686,0.0305882352941176
"SPU_011092",0.215267284429764,9.25194283820558,"SP-AKAP14",66,0,0,0,2488,573,1915,66,0,0
"SPU_011098",0.00157679804025688,6.7742521088039,"SP-SVEP1L",23.6666666666667,187.666666666667,0,71.6666666666667,17720,1810,15910,23.6666666666667,0.0117955164466792,0.0395948434622468
"SPU_011106",0.990841476875157,7.41320767504615,"SP-ANXN",13.3333333333333,15.3333333333333,0,1.33333333333333,10287,947,9340,13.3333333333333,0.00164168451106353,0.00140795494544175
"SPU_011115",3.70122368036521,4.54082991881969,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011137",0.675945991984316,8.93814111079834,"SP-SLC16A10L",115.333333333333,219.666666666667,0,154,8370,1778,6592,115.333333333333,0.0333232200647249,0.0866141732283465
"SPU_011167",0.973618071016046,6.23832078005878,"SP-CLECT/EGF/TM_2",41.6666666666667,664.666666666667,0,82.6666666666667,13396,1637,11759,41.6666666666667,0.0565240808458769,0.0504988800651598
"SPU_011168",0.773223481538312,8.80399578499324,"SP-UNK_74",54,114.666666666667,0,121.333333333333,6520,1587,4933,54,0.0232448138387729,0.0764545263600084
"SPU_011177",0.0361942781646327,7.3654054584013,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011197",0.0126750273329881,7.57998584541364,"SP-IKB",117,0,0,0,3815,1971,1844,117,0,0
"SPU_011202",0.129008349519302,8.37877394591045,"SP-MEIS",130.666666666667,5065.33333333333,0,78.6666666666667,105759,1294,104465,130.666666666667,0.0484883294245281,0.0607934054611025
"SPU_011207",0.399084516307512,8.71952201806363,"SP-UNC44_291",118.666666666667,0,0,0,932,932,0,118.666666666667,0,0
"SPU_011218",0.586759745645151,7.58171964353822,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011242",-0.532931750404891,5.6422837894629,"SP-PEX5",38.6666666666667,544,32.6666666666667,233.666666666667,17690,1884,15806,38.6666666666667,0.0344173098823232,0.124026893135173
"SPU_011255",-1.04524991100629,6.79334674750921,"SP-SULT1A",27.3333333333333,76.6666666666667,36.6666666666667,85.3333333333333,4449,921,3528,27.3333333333333,0.0217309145880574,0.092652913499819
"SPU_011277",-0.448580537502113,8.35210222167972,"SP-TLR179",17.6666666666667,0,0,73.3333333333333,497,497,0,17.6666666666667,0,0.147551978537894
"SPU_011283",0.715708633478821,7.93244046487663,"SP-PITPNA_1",45.6666666666667,750,0,24,24579,628,23951,45.6666666666667,0.031313932612417,0.0382165605095541
"SPU_011284",-1.78315167118117,6.99276025083892,"SP-EIF3AL",51,278.333333333333,0,0,444984,284,444700,51,0.000625890113184919,0
"SPU_011298",-0.983814973911379,6.98211248760533,"SP-SOCS6L",91.3333333333333,0,0,0,1592,1592,0,91.3333333333333,0,0
"SPU_011307",-0.564400113584389,6.66245902258325,"SP-ABCD3",40.3333333333333,180.333333333333,0,60,25273,2083,23190,40.3333333333333,0.00777634037659911,0.028804608737398
"SPU_011310",0.362315963734362,8.01458511569773,"SP-NCAPD2-2",6,85,19,110.333333333333,17301,1952,15349,6,0.00553782005342368,0.0565232240437158
"SPU_011325",-2.92869527960094,6.40298060727304,"SP-DRD1L_2",87.6666666666667,0,0,0,1091,1091,0,87.6666666666667,0,0
"SPU_011360",0.332753641887214,6.59419408594553,"SP-NEURMDNBR_2",81.3333333333333,0,0,0,1893,1151,742,81.3333333333333,0,0
"SPU_011363",1.7832807002243,6.95912844873182,"SP-NETO2L",81.3333333333333,18.3333333333333,0,63.6666666666667,5520,931,4589,81.3333333333333,0.00399506065228445,0.0683852488363767
"SPU_011372",1.27939833245015,5.92636770697978,"SP-AOX",96.6666666666667,2219.33333333333,1611.66666666667,349.333333333333,54155,3130,51025,96.6666666666667,0.043495018781643,0.11160809371672
"SPU_011383",0.114090653193447,7.02377903479336,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011391",0.995944053524184,7.46484932227131,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011402",0.478157421986268,5.69662296293247,"SP-GPR133L_1",15.6666666666667,0,0,0,2244,970,1274,15.6666666666667,0,0
"SPU_011412",0.843077740380069,8.08599727270751,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011416",0.0804512623283902,8.86487892640477,"SP-UGT8_1",66,0,0,0,1571,1571,0,66,0,0
"SPU_011431",-0.229367488463756,7.27987837331691,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011435",-0.38407063315612,7.92886522182854,"SP-LSS",80,0,0,0,4201,645,3556,80,0,0
"SPU_011448",0.134359816833214,7.79382457806008,"SP-TMEM151BL",165,0,0,0,1865,1865,0,165,0,0
"SPU_011477",0.399803283924093,7.04140536587093,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011497",-0.427695146000011,8.85892319633693,"SP-DUR3_1",88,178,0,60,5829,698,5131,88,0.034691093354122,0.0859598853868195
"SPU_011549",1.0726706182808,8.11207281056317,"SP-HYPP_649",53,131.333333333333,0,69.6666666666667,5960,2334,3626,53,0.0362198933627505,0.0298486146815196
"SPU_011608",-0.404406169835065,8.0419838488826,"SP-CHRNA6L_2",14.6666666666667,294,8.33333333333333,163,14035,1882,12153,14.6666666666667,0.0241915576400889,0.0866099893730074
"SPU_011613",3.30761954394547,7.76212611497922,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011633",-0.677712083442897,8.74497772613158,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011641",-0.741972709061118,7.58449458332737,"SP-EF2K",73,257.333333333333,11.6666666666667,314.333333333333,17152,2075,15077,73,0.0170679401295572,0.1514859437751
"SPU_011645",0.187123011469044,7.85246786856521,"SP-UNK_82",64,138,0,143,10274,1611,8663,64,0.0159298164608103,0.0887647423960273
"SPU_011653",0.297684517397127,7.01065795757303,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011709",-1.10043432409863,6.78149887299998,"SP-HYPP_1998",5.33333333333333,60,13.3333333333333,19,2818,1033,1785,5.33333333333333,0.0336134453781513,0.0183930300096805
"SPU_011720",0.079085158211771,6.84924233584202,"SP-Z90",58.6666666666667,0,0,0,7625,5235,2390,58.6666666666667,0,0
"SPU_011741",0.184818626002185,7.95467325187962,"SP-STK4L_1",18,0,0,0,1481,1114,367,18,0,0
"SPU_011756",0.352453427246658,6.92318615681635,"SP-WNT1",82.3333333333333,1003.33333333333,892,47.6666666666667,38892,4080,34812,82.3333333333333,0.0288214791834233,0.0116830065359477
"SPU_011782",-0.263308079956906,7.4239877775803,"SP-HYPP_74",16.3333333333333,67.6666666666667,0,15.6666666666667,186484,11796,174688,16.3333333333333,0.000387357269341149,0.00132813383067707
"SPU_011784",0.256092500682959,7.79483538415488,"SP-SLCO2A1",149,551.333333333333,135.333333333333,241.666666666667,14122,1996,12126,149,0.045467040518995,0.121075484301937
"SPU_011794",-0.00755838078820474,9.07740499228006,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011816",-0.29818597155554,6.98749459357802,"SP-RIPK1-4B",1.33333333333333,104.666666666667,0,7.66666666666667,20552,1216,19336,1.33333333333333,0.00541304647634809,0.00630482456140351
"SPU_011823",0.0500378043333903,8.74172533630978,"SP-TLR066",117,0,0,0,2738,2738,0,117,0,0
"SPU_011837",1.54004859926917,5.76320129958328,"SP-APOBEC1",23.3333333333333,0,0,0,26794,4739,22055,23.3333333333333,0,0
"SPU_011866",-1.02473023164645,4.57870323433489,"SP-RIGIL6",54.6666666666667,35,35,5.66666666666667,114173,2273,111900,54.6666666666667,0.00031277926720286,0.00249303416923303
"SPU_011869",0.657905693506583,7.21385339208015,"SP-TTRHDE",154,1677.33333333333,1273,233,37477,3138,34339,154,0.048846306920217,0.074251115360102
"SPU_011873",0.401391468363104,6.77001185153583,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011895",0.0365726574723827,6.07003705407745,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011924",0.0307327549659143,5.74359017301704,"SP-GPR54L",100.333333333333,0,0,0,1034,1034,0,100.333333333333,0,0
"SPU_011927",0.429334827899536,7.84128332112602,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011973",0.250827110762599,6.96026513058739,"SP-HGS",94,283,0,45,15432,916,14516,94,0.0194957288509231,0.0491266375545851
"SPU_011976",0.0582756874828669,8.24261311092585,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011988",0.0824440887997962,9.4623081232014,"SP-ENDRVT25",16.3333333333333,174.333333333333,98,97.6666666666667,2649,2649,0,16.3333333333333,0,0.0368692588398138
"SPU_012003",-1.62429065289132,6.37574793673533,"SP-ABCC9E",142.333333333333,417.666666666667,0,331.333333333333,24097,4011,20086,142.333333333333,0.0207939194795712,0.0826061663757999
"SPU_012005",1.12453055640807,7.27669060748506,"SP-ITIH",148,456,1.33333333333333,694,26227,7923,18304,148,0.0249125874125874,0.0875930834279944
"SPU_012010",-0.92079232699181,6.9573853355327,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012014",0.40958745366412,6.42489054332052,"SP-NEFHL_1",92,106.666666666667,0,40,3576,1680,1896,92,0.0562587904360056,0.0238095238095238
"SPU_012028",-0.470736260978898,5.17580328305894,"SP-VPS8_2H",32.6666666666667,148.666666666667,0,104,18169,3119,15050,32.6666666666667,0.0098781838316722,0.0333440205193972
"SPU_012038",0.118658724721104,6.38615272043347,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012064",-0.0225828755480582,6.52914448513787,"SP-FBLN1L",28.6666666666667,218,0,37,13624,1617,12007,28.6666666666667,0.0181560756225535,0.0228818800247372
"SPU_012084",0.584967845983188,8.08771278540264,"SP-SAC",70,1226.33333333333,38.6666666666667,815.333333333333,33351,5617,27734,70,0.0442176870748299,0.145154590232034
"SPU_012089",1.26347342590188,4.62651611704608,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012090",1.09501120546322,6.63674814940318,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012109",0.372876161576539,5.88587916498935,"SP-TTRSPN_9",12.3333333333333,225.333333333333,0,41.6666666666667,7796,640,7156,12.3333333333333,0.0314887274082355,0.0651041666666667
"SPU_012111",-1.69473837910278,5.81450307103172,"SP-Z53",50.3333333333333,223.666666666667,57.3333333333333,506,10066,3633,6433,50.3333333333333,0.0347686408622208,0.139278832920451
"SPU_012124",-0.103308399557074,6.80006693851106,"SP-NUBP1",33,90.3333333333333,2,38.6666666666667,7647,1110,6537,33,0.0138187751771965,0.0348348348348348
"SPU_012134",-0.275292288113425,7.87563749445768,"SP-ZBED1-3",166,0,0,0,4401,2115,2286,166,0,0
"SPU_012160",-0.137468766781827,6.60238229797779,"SP-GPR21L_7",164.333333333333,0,0,0,1218,1218,0,164.333333333333,0,0
"SPU_012170",0.0421765709865862,7.52055639527321,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012234",0.420728837818015,5.71436050744784,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012241",2.15562315064656,5.35840773965449,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012247",-0.599331356001738,7.433560872412,"SP-TSP1_1",12.3333333333333,133.666666666667,0,11.6666666666667,10109,1012,9097,12.3333333333333,0.0146934886959071,0.0115283267457181
"SPU_012248",-0.97580077973775,6.70347446301975,"SP-HYPP_2021",64.6666666666667,28.3333333333333,0,29.3333333333333,4543,1415,3128,64.6666666666667,0.00905797101449275,0.0207302709069494
"SPU_012252",4.29517570986415,6.07199372759648,"SP-HOX2",64,359,359,0,1691,902,789,64,0.455006337135615,0
"SPU_012278",0.503717524110302,6.20956988494654,"SP-TEC",121.666666666667,368.333333333333,105,78.3333333333333,29384,4509,24875,121.666666666667,0.0148073701842546,0.0173726620832409
"SPU_012287",1.29640521338661,7.55156227948108,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012293",-0.988483170608724,8.32381738177057,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012297",0.462983310656716,7.4986900382268,"SP-HYPP_2991",24,17.3333333333333,1,224,6296,1214,5082,24,0.00341073068345796,0.184514003294893
"SPU_012307",3.62253743598965,6.06168298448444,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012323",-1.64639843776551,8.08504636642232,"SP-CNTNAP4L",6,80,28.3333333333333,100.333333333333,6300,937,5363,6,0.0149170240537013,0.107079331198862
"SPU_012329",-1.38059705530359,7.38373891220172,"SP-STX1",129,999,35.3333333333333,60.6666666666667,77361,854,76507,129,0.0130576287137125,0.0710382513661202
"SPU_012339",2.21883295590868,5.01128020935848,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012345",0.372668299252852,6.51794280755104,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012352",0.131882066251323,8.90031347527873,"SP-IGF_6",21,289.666666666667,0,94.6666666666667,12704,3472,9232,21,0.0313763720392837,0.0272657450076805
"SPU_012393",-1.37350833128997,6.39242746618206,"SP-NASP",20,151,0,68.3333333333333,17061,1786,15275,20,0.00988543371522095,0.03826054497947
"SPU_012411",0.205986158063151,9.61553561363529,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012412",-0.820245844780943,4.48904268078278,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012427",0.343455034020951,7.9741069806126,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012440",-1.32409912306629,6.23111622718496,"SP-APEXTRIN",74,46.6666666666667,0,46.6666666666667,4078,1200,2878,74,0.0162149640954366,0.0388888888888889
"SPU_012447",0.222046503917619,8.74356176945489,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012448",0.607761924464797,8.55934440861808,"SP-OVO",91,578.666666666667,514.666666666667,315,19173,3565,15608,91,0.0370750042713139,0.08835904628331
"SPU_012469",-0.395346069581026,6.98649085162438,"SP-ELK",95.3333333333333,656.333333333333,343.666666666667,220.333333333333,11135,1362,9773,95.3333333333333,0.0671578157508783,0.161771904062653
"SPU_012488",-0.86809779774666,6.15486041500182,"SP-QDPR",63.6666666666667,103.666666666667,0,65,6278,705,5573,63.6666666666667,0.0186015910042467,0.0921985815602837
"SPU_012495",-0.832456225777576,5.1477125160619,"SP-KCMF1",74,443,0,82.3333333333333,24194,554,23640,74,0.0187394247038917,0.148616125150421
"SPU_012510",4.19088296732501,6.6866299216809,"SP-HYPP_2037",65.6666666666667,216.666666666667,84,47,14228,1289,12939,65.6666666666667,0.0167452404874153,0.0364623739332816
"SPU_012526",0.215714443163365,6.15595912445313,"SP-HYPP_2038",25.6666666666667,218.333333333333,15,41.3333333333333,14900,1232,13668,25.6666666666667,0.0159740513120671,0.0335497835497836
"SPU_012542",1.74748436017413,5.35419777786208,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012548",0.885254536790499,8.83492498394816,"SP-SPARC_2",123.666666666667,1501.66666666667,1154.33333333333,17,28438,763,27675,123.666666666667,0.0542607648298705,0.0222804718217562
"SPU_012561",-0.0726759613848677,7.16757833254936,"SP-OSTAL",62,4.66666666666667,0,2.66666666666667,4127,972,3155,62,0.00147913365029054,0.00274348422496571
"SPU_012567",-0.831825729201936,7.62980147472558,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012577",-0.586719695886641,8.38123130655287,"SP-TSEN34L",31.3333333333333,2,0,15.6666666666667,3910,1233,2677,31.3333333333333,0.000747104968248039,0.012706136793728
"SPU_012588",2.72925435571341,7.1831042440185,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012604",0.114836997072927,9.47550558236175,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012606",-0.45784219868128,8.07326294241699,"SP-CCDC113",71,359,0,161.666666666667,4787,1124,3663,71,0.098007098007098,0.143831553973903
"SPU_012613",0.0164535431781344,7.18646101253351,"SP-RTL_32",40.6666666666667,56.6666666666667,11,6.33333333333333,1463,1463,0,40.6666666666667,0,0.00432900432900433
"SPU_012624",0.394458778572379,8.89789214452254,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012626",-2.35429372889605,5.11597690219496,"SP-LHH2BD",141.333333333333,75.3333333333333,0,105.666666666667,371,371,0,141.333333333333,0,0.2848158131177
"SPU_012641",-1.28615205888951,4.88084068261973,"SP-HYPP_2043",33,0,0,0,1175,1175,0,33,0,0
"SPU_012644",0.12540099495845,6.03736834850778,"SP-ACOX1_1",28.3333333333333,859.666666666667,0,365.666666666667,23468,2291,21177,28.3333333333333,0.0405943555114826,0.15961006838353
"SPU_012651",1.05275955775889,8.43339129608135,"SP-HAO1_7",36.3333333333333,283,19.3333333333333,150.666666666667,12172,1097,11075,36.3333333333333,0.0255530474040632,0.137344272257672
"SPU_012657",2.18890414737652,6.51059713788902,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012716",0.0451780176847562,9.89635821268407,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012736",-0.0566698667780034,7.75136037924079,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012748",0.601427572694654,7.65772388018066,"SP-CRNKL1_1",14,252.333333333333,12.6666666666667,72,14289,1694,12595,14,0.0200344051872436,0.0425029515938607
"SPU_012765",-0.281175514790311,9.02352895294865,"SP-FOLR1",53.6666666666667,462.333333333333,462.333333333333,70,26326,1617,24709,53.6666666666667,0.0187111308969741,0.0432900432900433
"SPU_012769",-0.399224464667108,6.89918212937535,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012824",-0.59770895793561,8.66213794382681,"SP-POLYPL_943",15.3333333333333,0,0,0,2914,2788,126,15.3333333333333,0,0
"SPU_012848",0.768219031999758,6.65235991769702,"SP-NPRA",169,676,203.333333333333,139.666666666667,33200,2946,30254,169,0.022344152839294,0.0474089160443539
"SPU_012869",0.662848728022012,6.04962154303184,"SP-CLECT/LDLA/7TM",0.666666666666667,8.66666666666667,8.66666666666667,5.33333333333333,58698,4897,53801,0.666666666666667,0.000161087464297442,0.00108910217139745
"SPU_012874",0.176541799087137,8.99810397679174,"SP-ABCG9",46,462.666666666667,39,254.333333333333,11025,1450,9575,46,0.0483202785030461,0.175402298850575
"SPU_012881",0.0339885308473135,8.71307386547088,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012883",1.3660555705176,4.59882527750287,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012891",3.54935235124011,8.58053115414743,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012937",1.93100667944845,5.46864128769784,"SP-AMDS_1",47.3333333333333,127.333333333333,9.66666666666667,102.666666666667,5804,978,4826,47.3333333333333,0.0263848597872634,0.104976141785958
"SPU_012949",-0.130524055575087,8.10944387844092,"SP-Z122",89,45,0,470.666666666667,10161,5756,4405,89,0.0102156640181612,0.0817697475098448
"SPU_012962",-0.0267465930661558,9.25651591388368,"SP-HYPP_2061",79,318.333333333333,303,116,13581,1307,12274,79,0.0259355819890283,0.0887528691660291
"SPU_012998",0.195161327277025,9.30862510687733,"SP-FN3_1",3.33333333333333,151.333333333333,0,53,14928,3050,11878,3.33333333333333,0.0127406409608801,0.0173770491803279
"SPU_013000",-0.79042364475179,11.5135487900679,"SP-KIAA1432",13,962,209,132.666666666667,9028,1253,7775,13,0.123729903536977,0.105879223197659
"SPU_013018",-0.279936550601602,6.31828602842466,"SP-SURREAL/GPCR17",98.3333333333333,0,0,0,1055,1055,0,98.3333333333333,0,0
"SPU_013030",-1.18452396061417,6.7234951043841,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013036",1.08474455551259,8.1913050391258,"SP-PISD_1",72.6666666666667,0,0,0,2835,609,2226,72.6666666666667,0,0
"SPU_013055",-0.0913469220129827,6.31879106110832,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013058",0.401273709189171,7.05783909073398,"SP-HYPP_2066",15.3333333333333,183,66.6666666666667,125.333333333333,7791,1647,6144,15.3333333333333,0.02978515625,0.0760979558793766
"SPU_013088",-0.219877105727175,8.1118275840255,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013113",1.29143612222966,6.17493567346667,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013165",-0.506272264370138,6.54422585919471,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013175",-0.174972250614116,8.55970436278959,"SP-HYPP_2073",82.3333333333333,823.333333333333,798.666666666667,149,12017,1009,11008,82.3333333333333,0.0747940891472868,0.147670961347869
"SPU_013197",0.793762323547123,6.53972326492141,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013225",0.0732235000388056,7.94687130366032,"SP-UQCRH",69,49.6666666666667,0,1,5933,1643,4290,69,0.0115773115773116,0.000608642726719416
"SPU_013243",-2.0496529206811,5.68815347708126,NA,0,0,0,0,0,0,0,0,0,0
