"geneid","pr_meth_logFC","pr_meth_logCPM","GE_logFC","GE_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_011895",0.0365726574723827,6.07003705407745,-0.0891785149592736,3.16563186636762,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011973",0.250827110762599,6.96026513058739,-0.0827089056062898,4.46559192652021,"SP-HGS",94,283,0,45,15432,916,14516,0.094,0.0194957288509231,0.0491266375545851
"SPU_011976",0.0582756874828669,8.24261311092585,-0.317692984485443,0.707060764735298,NA,0,0,0,0,0,0,0,0,0,0
"SPU_011988",0.0824440887997962,9.4623081232014,1.41894066382956,1.15904449135061,"SP-ENDRVT25",16.3333333333333,174.333333333333,98,97.6666666666667,2649,2649,0,0.0163333333333333,0,0.0368692588398138
"SPU_012005",1.12453055640807,7.27669060748506,0.231099812580528,7.20476356187584,"SP-ITIH",148,456,1.33333333333333,694,26227,7923,18304,0.148,0.0249125874125874,0.0875930834279944
"SPU_012010",-0.92079232699181,6.9573853355327,-0.178597653195648,1.07355444883979,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012014",0.40958745366412,6.42489054332052,0.158656918798682,2.1793590548649,"SP-NEFHL_1",92,106.666666666667,0,40,3576,1680,1896,0.092,0.0562587904360056,0.0238095238095238
"SPU_012028",-0.470736260978898,5.17580328305894,-0.649803136809546,0.453823175282451,"SP-VPS8_2H",32.6666666666667,148.666666666667,0,104,18169,3119,15050,0.0326666666666667,0.0098781838316722,0.0333440205193972
"SPU_012084",0.584967845983188,8.08771278540264,-0.0725205437288245,3.63402992800261,"SP-SAC",70,1226.33333333333,38.6666666666667,815.333333333333,33351,5617,27734,0.07,0.0442176870748299,0.145154590232034
"SPU_012089",1.26347342590188,4.62651611704608,-0.126582815437375,1.57173677259639,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012090",1.09501120546322,6.63674814940318,0.147242557708259,5.3279562481371,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012111",-1.69473837910278,5.81450307103172,0.161129891954989,4.95545967608228,"SP-Z53",50.3333333333333,223.666666666667,57.3333333333333,506,10066,3633,6433,0.0503333333333333,0.0347686408622208,0.139278832920451
"SPU_012124",-0.103308399557074,6.80006693851106,0.0988374093284582,2.68100996857528,"SP-NUBP1",33,90.3333333333333,2,38.6666666666667,7647,1110,6537,0.033,0.0138187751771965,0.0348348348348348
"SPU_012134",-0.275292288113425,7.87563749445768,-0.194689405430602,3.36256844443911,"SP-ZBED1-3",166,0,0,0,4401,2115,2286,0.166,0,0
"SPU_012160",-0.137468766781827,6.60238229797779,-0.498717326827472,2.25339119433756,"SP-GPR21L_7",164.333333333333,0,0,0,1218,1218,0,0.164333333333333,0,0
"SPU_012241",2.15562315064656,5.35840773965449,-0.881200931497845,0.538692333865059,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012278",0.503717524110302,6.20956988494654,-0.0221659141349175,5.33535796879434,"SP-TEC",121.666666666667,368.333333333333,105,78.3333333333333,29384,4509,24875,0.121666666666667,0.0148073701842546,0.0173726620832409
"SPU_012293",-0.988483170608724,8.32381738177057,0.236449250652003,3.22631032788133,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012307",3.62253743598965,6.06168298448444,-0.213001926801978,1.97402453956559,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012323",-1.64639843776551,8.08504636642232,0.421996143704313,3.60936969982609,"SP-CNTNAP4L",6,80,28.3333333333333,100.333333333333,6300,937,5363,0.006,0.0149170240537013,0.107079331198862
"SPU_012329",-1.38059705530359,7.38373891220172,-0.0494047417700863,5.16567375101889,"SP-STX1",129,999,35.3333333333333,60.6666666666667,77361,854,76507,0.129,0.0130576287137125,0.0710382513661202
"SPU_012345",0.372668299252852,6.51794280755104,-0.102193424384794,6.24496946367441,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012393",-1.37350833128997,6.39242746618206,0.0827539908557671,6.16948553560268,"SP-NASP",20,151,0,68.3333333333333,17061,1786,15275,0.02,0.00988543371522095,0.03826054497947
"SPU_012412",-0.820245844780943,4.48904268078278,-0.172455699684874,6.85532988777772,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012427",0.343455034020951,7.9741069806126,1.0757673406795,0.4095334832839,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012448",0.607761924464797,8.55934440861808,-0.993676464479871,5.21467419896479,"SP-OVO",91,578.666666666667,514.666666666667,315,19173,3565,15608,0.091,0.0370750042713139,0.08835904628331
"SPU_012469",-0.395346069581026,6.98649085162438,-0.297066978405066,4.89741152384045,"SP-ELK",95.3333333333333,656.333333333333,343.666666666667,220.333333333333,11135,1362,9773,0.0953333333333333,0.0671578157508783,0.161771904062653
"SPU_012488",-0.86809779774666,6.15486041500182,-0.187212009684459,4.93900065332161,"SP-QDPR",63.6666666666667,103.666666666667,0,65,6278,705,5573,0.0636666666666667,0.0186015910042467,0.0921985815602837
"SPU_012495",-0.832456225777576,5.1477125160619,-0.051972852086545,1.47252199167434,"SP-KCMF1",74,443,0,82.3333333333333,24194,554,23640,0.074,0.0187394247038917,0.148616125150421
"SPU_012542",1.74748436017413,5.35419777786208,0.120333751512147,7.8579147124439,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012548",0.885254536790499,8.83492498394816,0.3673526508682,1.77068923448833,"SP-SPARC_2",123.666666666667,1501.66666666667,1154.33333333333,17,28438,763,27675,0.123666666666667,0.0542607648298705,0.0222804718217562
"SPU_012561",-0.0726759613848677,7.16757833254936,0.481184267428249,2.21542744495473,"SP-OSTAL",62,4.66666666666667,0,2.66666666666667,4127,972,3155,0.062,0.00147913365029054,0.00274348422496571
"SPU_012604",0.114836997072927,9.47550558236175,-0.720969753660392,0.736445287573073,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012606",-0.45784219868128,8.07326294241699,-0.0404799013492421,5.23422318743877,"SP-CCDC113",71,359,0,161.666666666667,4787,1124,3663,0.071,0.098007098007098,0.143831553973903
"SPU_012624",0.394458778572379,8.89789214452254,-0.0392860781934139,6.31093430038676,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012626",-2.35429372889605,5.11597690219496,0.499241464128822,3.19954745360189,"SP-LHH2BD",141.333333333333,75.3333333333333,0,105.666666666667,371,371,0,0.141333333333333,0,0.2848158131177
"SPU_012641",-1.28615205888951,4.88084068261973,0.122610485825984,1.10932129007081,"SP-HYPP_2043",33,0,0,0,1175,1175,0,0.033,0,0
"SPU_012644",0.12540099495845,6.03736834850778,0.161428770419499,6.06759240876397,"SP-ACOX1_1",28.3333333333333,859.666666666667,0,365.666666666667,23468,2291,21177,0.0283333333333333,0.0405943555114826,0.15961006838353
"SPU_012651",1.05275955775889,8.43339129608135,0.265628386816266,1.25729753844017,"SP-HAO1_7",36.3333333333333,283,19.3333333333333,150.666666666667,12172,1097,11075,0.0363333333333333,0.0255530474040632,0.137344272257672
"SPU_012716",0.0451780176847562,9.89635821268407,-0.147117176002507,1.00383329653774,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012736",-0.0566698667780034,7.75136037924079,-0.113028977448031,4.76931016220165,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012748",0.601427572694654,7.65772388018066,-0.0308521386964615,2.18480912982226,"SP-CRNKL1_1",14,252.333333333333,12.6666666666667,72,14289,1694,12595,0.014,0.0200344051872436,0.0425029515938607
"SPU_012765",-0.281175514790311,9.02352895294865,0.0390090789665541,1.02818976921842,"SP-FOLR1",53.6666666666667,462.333333333333,462.333333333333,70,26326,1617,24709,0.0536666666666667,0.0187111308969741,0.0432900432900433
"SPU_012769",-0.399224464667108,6.89918212937535,0.0746376533542699,1.32519605395191,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012824",-0.59770895793561,8.66213794382681,-0.115634656617781,0.716846845578117,"SP-POLYPL_943",15.3333333333333,0,0,0,2914,2788,126,0.0153333333333333,0,0
"SPU_012881",0.0339885308473135,8.71307386547088,-0.221172863276878,4.64909462481972,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012883",1.3660555705176,4.59882527750287,0.0329270645541739,1.90932318064221,NA,0,0,0,0,0,0,0,0,0,0
"SPU_012949",-0.130524055575087,8.10944387844092,0.0562660560908461,4.11950090201816,"SP-Z122",89,45,0,470.666666666667,10161,5756,4405,0.089,0.0102156640181612,0.0817697475098448
"SPU_012962",-0.0267465930661558,9.25651591388368,-0.848062144205174,0.409680484942833,"SP-HYPP_2061",79,318.333333333333,303,116,13581,1307,12274,0.079,0.0259355819890283,0.0887528691660291
"SPU_012998",0.195161327277025,9.30862510687733,-0.184986497335673,4.71496417669529,"SP-FN3_1",3.33333333333333,151.333333333333,0,53,14928,3050,11878,0.00333333333333333,0.0127406409608801,0.0173770491803279
"SPU_013000",-0.79042364475179,11.5135487900679,-0.104736555658321,4.40428989442766,"SP-KIAA1432",13,962,209,132.666666666667,9028,1253,7775,0.013,0.123729903536977,0.105879223197659
"SPU_013036",1.08474455551259,8.1913050391258,-0.215818943149001,3.90705118009372,"SP-PISD_1",72.6666666666667,0,0,0,2835,609,2226,0.0726666666666667,0,0
"SPU_013058",0.401273709189171,7.05783909073398,-0.838256778071068,1.25124424245506,"SP-HYPP_2066",15.3333333333333,183,66.6666666666667,125.333333333333,7791,1647,6144,0.0153333333333333,0.02978515625,0.0760979558793766
"SPU_013088",-0.219877105727175,8.1118275840255,-0.0289454133459942,1.74488384280748,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013113",1.29143612222966,6.17493567346667,0.123398592735797,2.91895895668089,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013197",0.793762323547123,6.53972326492141,0.0998945746921715,2.60414332108945,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013225",0.0732235000388056,7.94687130366032,0.089372515453124,8.33654863618829,"SP-UQCRH",69,49.6666666666667,0,1,5933,1643,4290,0.069,0.0115773115773116,0.000608642726719416
"SPU_013243",-2.0496529206811,5.68815347708126,0.313207186264362,2.84897491502204,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013268",-0.706823049725758,8.45919525459937,0.299700528564901,2.4935180721579,"SP-LLGL1",39.3333333333333,1357.33333333333,0,175.333333333333,9168,943,8225,0.0393333333333333,0.165025329280648,0.185931424531637
"SPU_013295",0.145014264018306,8.96614360442316,-0.0977292947988067,5.75704225524598,"SP-IQCA1",45.6666666666667,0,0,0,9967,1964,8003,0.0456666666666667,0,0
"SPU_013296",0.513634096601251,7.18234905481977,-0.249042457286094,2.50596356135776,"SP-UNK_21",186.333333333333,744.333333333333,0,71,13721,802,12919,0.186333333333333,0.0576153985086565,0.0885286783042394
"SPU_013316",-0.708485509223263,9.00468790601557,-0.0446010625200015,3.13136696358836,"SP-GMCL1",52.6666666666667,68,13,112.666666666667,15065,2471,12594,0.0526666666666667,0.00539939653803398,0.0455955753406178
"SPU_013343",-0.388274183933778,7.33833319138939,-0.674173045375707,0.454588307606767,"SP-POLYPL_946",6.66666666666667,0,0,0,3403,3403,0,0.00666666666666667,0,0
"SPU_013407",-0.0816240916710715,9.0617131820214,-0.506763639711768,3.81074972484243,"SP-Z175",165.666666666667,359,0,314.333333333333,10850,3703,7147,0.165666666666667,0.0502308660976634,0.0848861283643892
"SPU_013408",-1.29229381293469,6.91086467353168,-0.468058937450542,1.63635992555623,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013414",-0.0821429809432022,7.5256936941362,-0.0402990081643387,7.31178669199672,"SP-GI",167,702.333333333333,0,54,21172,843,20329,0.167,0.0345483463688983,0.0640569395017794
"SPU_013436",0.267600298751853,7.76668692407539,-0.646927546176123,0.346859915857357,"SP-GSX",130.333333333333,336.333333333333,288,57.3333333333333,9627,912,8715,0.130333333333333,0.0385924650984892,0.0628654970760234
"SPU_013438",0.321238354299417,6.82334761170825,-0.132592440663546,4.53196126008657,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013480",-0.480997854073128,7.96814914514515,0.540579733780335,0.976016918604136,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013485",1.22038503388534,9.03662361374304,-0.0330031621624365,3.98630355098765,"SP-KCHN2L",26.6666666666667,96.6666666666667,0,185.333333333333,7084,2097,4987,0.0266666666666667,0.0193837310340218,0.0883802257192815
"SPU_013494",-0.136800781217852,7.05272236093857,-0.363316900314209,1.06327084741925,"SP-MEKK4B",39.6666666666667,415.333333333333,58.6666666666667,183,17488,1700,15788,0.0396666666666667,0.0263068997550883,0.107647058823529
"SPU_013501",0.960154084068329,8.41845619362365,0.0400600589692158,3.53306712284994,"SP-CLCN3",68.3333333333333,188.333333333333,0,104,17597,2950,14647,0.0683333333333333,0.0128581507020778,0.0352542372881356
"SPU_013522",-0.0237111293112536,7.33971232636839,0.11469039366755,1.61505557437912,"SP-SFK1",70.6666666666667,264,167.666666666667,100.666666666667,17773,1021,16752,0.0706666666666667,0.0157593123209169,0.098596147567744
"SPU_013582",1.19501706373648,8.52432736981133,0.138527667080214,9.42982108926052,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013630",-0.9493251542883,9.162924951801,0.0620111333381386,0.210387149860658,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013639",-0.447844255444868,9.47751089719314,-0.147166453678475,4.84593436989702,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013670",0.785636632733998,8.01912374809307,0.0805584806687124,5.43037726946644,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013713",0.971828019897153,7.410699700964,0.00647383585234629,6.46680285446593,"SP-HYPP_2099",102,230.333333333333,84.6666666666667,81.3333333333333,8615,1546,7069,0.102,0.0325835808931013,0.0526088831392842
"SPU_013726",3.6387395693367,5.83248978686443,0.0705610220731354,3.03373462398655,"SP-KCTD15",88.6666666666667,1277.33333333333,880.666666666667,26,31092,1826,29266,0.0886666666666667,0.0436456411307775,0.0142387732749179
"SPU_013727",1.03253920483507,10.8748390732782,-0.273399023284307,4.2588373642182,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013749",2.25866272105084,6.32101264781911,-0.167726584779031,1.44877270320535,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013756",1.33085520589767,7.89703401523657,0.272809801455139,9.47234114927097,"SP-PPIB",91,180.333333333333,1.33333333333333,15.6666666666667,11582,2607,8975,0.091,0.0200928505106778,0.00600946170566424
"SPU_013764",-0.0514909547596152,7.35346194344007,-0.0962454996300729,1.79408092927083,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013788",-0.210494893082665,7.27335031130404,-0.044637668391277,4.20594934137579,"SP-AHR_1",99.3333333333333,753.333333333333,78.6666666666667,67.6666666666667,25481,4333,21148,0.0993333333333333,0.0356219658281319,0.0156165858912224
"SPU_013817",-0.0168830064658339,8.52546954092808,-0.144430312157797,3.91461308684873,"SP-TTLL10L_2",53,2356.66666666667,2087.33333333333,80.3333333333333,83485,2302,81183,0.053,0.029029066019569,0.0348971908485375
"SPU_013821",1.06622041968588,7.92492736643561,0.227939910239149,7.62355921872759,"SP-MSP130_1",106,72.6666666666667,48,41,17100,3703,13397,0.106,0.0054240999228683,0.0110721036997029
"SPU_013853",0.333130736720824,6.97584941313871,1.12195345649115,7.60207006033898,"SP-GGPS1",87.6666666666667,502,218.333333333333,151.333333333333,9924,4003,5921,0.0876666666666667,0.0847829758486742,0.0378049795986344
"SPU_013916",-1.86912531957334,6.74173363676767,0.00496886620941396,8.09996137690121,NA,0,0,0,0,0,0,0,0,0,0
"SPU_013922",0.118433721917682,5.77212351239034,-0.850186940964177,0.716612178798309,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014012",-1.74832230794311,5.05095919172401,0.196228735806884,5.8787119910452,"SP-C2ORF81L",35.6666666666667,94.3333333333333,0,30,22448,2633,19815,0.0356666666666667,0.0047607031709984,0.0113938473224459
"SPU_014024",-1.33790366895346,4.39783312870401,0.981261546518894,1.25258419532708,"SP-SLCO4A1_5",62.6666666666667,153,0,126.666666666667,12756,1749,11007,0.0626666666666667,0.0139002452984464,0.07242233657328
"SPU_014059",-1.60754503029397,7.47737514283024,-0.259982493995601,3.92537637992355,"SP-IDS_2",40.6666666666667,143,22.6666666666667,167.333333333333,5920,1693,4227,0.0406666666666667,0.0338301395788976,0.0988383540066942
"SPU_014065",-0.114757850461848,7.06595424250249,-0.142950516897063,3.68124121089188,"SP-FBN3_2",46.3333333333333,0,0,0,4893,1000,3893,0.0463333333333333,0,0
"SPU_014111",-0.736146369657015,8.72052047098975,-0.156445726655489,6.86699726991351,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014128",1.18856403025611,7.77629296762764,0.205350978701557,0.904113933949933,"SP-NLR11",15,224.666666666667,0,80.6666666666667,28122,3012,25110,0.015,0.00894729855303332,0.0267817618415228
"SPU_014133",0.530430144971444,9.4118158709849,-0.152337126737052,3.07021462955923,"SP-TMEM214",35.6666666666667,57.3333333333333,0,19.6666666666667,10663,1284,9379,0.0356666666666667,0.00611294736467996,0.0153167185877466
"SPU_014157",0.609151744521972,8.82191836235216,0.16594100002605,2.18566762489445,"SP-LMX1",107.333333333333,1581.66666666667,167.666666666667,34.3333333333333,51868,1156,50712,0.107333333333333,0.0311891991376137,0.0297001153402538
"SPU_014247",-1.90609685091588,5.08079405702018,0.645066118764724,0.169474897843747,"SP-EGL9H2",195.666666666667,1976,333.666666666667,398,15751,1430,14321,0.195666666666667,0.137979191397249,0.278321678321678
"SPU_014254",0.5674818090328,9.40330811229702,0.499401094813408,0.608311150769118,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014286",0.442260529460278,8.21928455347961,-0.120031752469285,2.92697332062824,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014298",0.962938502626386,7.9664487392773,0.188832965116032,2.70947540432572,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014313",-2.02380577275856,8.09714422682245,0.0595332515753797,6.3393721646063,"SP-TMED2",77,153,142,48.3333333333333,4040,1373,2667,0.077,0.0573678290213723,0.0352027191065793
"SPU_014340",-0.442231009370944,7.37444933908148,0.216151588281162,4.85767108670484,"SP-CFHL-1",33.3333333333333,128.333333333333,0,66.3333333333333,13147,1453,11694,0.0333333333333333,0.0109742888090759,0.0456526726313375
"SPU_014358",0.561462621283795,5.45784049774911,-0.136630714802882,3.07792475290463,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014361",0.0907486562320088,7.82733244539619,-0.0394124137464323,4.18254993545651,"SP-PRPF4",60.6666666666667,103.333333333333,0,89,18599,1809,16790,0.0606666666666667,0.00615445701806631,0.0491984521835268
"SPU_014365",-2.97900140642777,8.08429432917761,-0.0751129998488923,3.47256470647307,"SP-SEC22_1",40.6666666666667,1,0,0,5771,646,5125,0.0406666666666667,0.000195121951219512,0
"SPU_014368",-1.62251303798462,6.49857076812038,-0.0235868632211695,3.59037262445151,"SP-KLRAQ1",43.3333333333333,1364.33333333333,12.6666666666667,492.333333333333,26433,1853,24580,0.0433333333333333,0.0555058312991592,0.265695268933261
"SPU_014401",0.811176826704223,7.18856683079223,0.517001947155238,1.4986318711383,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014437",1.07403217237289,8.74315690224479,0.126584364550897,3.80058973177482,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014516",0.113066477757537,8.13403204265669,0.140768076630952,-0.0903003134219133,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014534",-0.558694504607225,7.03238126076534,0.0229913186902343,5.31113630543908,"SP-MAE",151.666666666667,776.666666666667,548.333333333333,224.666666666667,26971,4047,22924,0.151666666666667,0.0338800674693189,0.0555143727864262
"SPU_014573",0.238608087954224,8.79903232860204,-1.19395350848426,2.67843764509166,"SP-CYP3L1",19,305.666666666667,0,167.333333333333,9912,1568,8344,0.019,0.0366331096196868,0.10671768707483
"SPU_014599",-0.39011354761422,7.34414953473616,-0.120549737316234,1.39325929010602,NA,0,0,0,0,0,0,0,0,0,0
"SPU_014602",-0.901079094075292,6.47525812211466,-0.563621194094118,3.21051731195482,"SP-SRCR115",44.3333333333333,186,97,91.6666666666667,18884,2010,16874,0.0443333333333333,0.0110228754296551,0.0456053067993367
"SPU_014607",0.669531954737939,4.05703643854535,0.00338117156887338,8.80358514978635,"SP-SPEC2CE1-3",92,183.666666666667,101,122.666666666667,1127,426,701,0.092,0.262006657156443,0.287949921752739
"SPU_014634",-0.213083442867318,9.00240725449624,-0.275497735582738,1.50944752062158,"SP-SLC16A12_6",50,121.333333333333,0,171,8270,1646,6624,0.05,0.018317230273752,0.103888213851762
