"geneid","exonid","exon_coeff","exon_num","exon_DM_logFC","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_008498","SPU_008498-tr-E5",-0.669934692570583,5,0.740694114873619,"SP-NLR134",2.33333333333333,69.3333333333333,24.3333333333333,89,8017,2461,5556,2.33333333333333,0.0124790016798656,0.0361641609101991
"SPU_008502","SPU_008502-tr-E3",-0.0198871835857239,3,-0.263131739391241,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008504","SPU_008504-tr-E8",-1.28793466483244,8,0.152016347288309,"SP-SRCR68",74,168,0,202.666666666667,23472,5240,18232,74,0.00921456779289162,0.038676844783715
"SPU_008517","SPU_008517-tr-E1",0.0419975429787127,1,0.0835640536459689,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008527","SPU_008527-tr-E2",-0.852136465840942,2,-0.378164029235382,"SP-SYCP3L",11,613.333333333333,65.6666666666667,135.333333333333,12803,769,12034,11,0.0509667054456817,0.175986129172085
"SPU_008552","SPU_008552-tr-E2",-0.101945654926814,2,-1.0935913432339,"SP-ISM",62.6666666666667,194.333333333333,26.3333333333333,222.666666666667,11098,1810,9288,62.6666666666667,0.0209230548377835,0.123020257826888
"SPU_008559","SPU_008559-tr-E1",-0.0313789528972038,1,0.00110385021793113,"SP-HYPP_3068",97,175.333333333333,0,379.333333333333,13073,8135,4938,97,0.0355069528824085,0.0466297889776685
"SPU_008559","SPU_008559-tr-E10",-0.0194649885356285,10,-0.714642781738423,"SP-HYPP_3068",97,175.333333333333,0,379.333333333333,13073,8135,4938,97,0.0355069528824085,0.0466297889776685
"SPU_008560","SPU_008560-tr-E10",0.0252530554467516,10,-2.16554918384813,"SP-HSP702A",86.3333333333333,82.6666666666667,0,228.333333333333,8108,3083,5025,86.3333333333333,0.0164510779436153,0.0740620607633258
"SPU_008582","SPU_008582-tr-E2",0.103996686172156,2,-0.428958043286517,"SP-POLPPL_79",0.666666666666667,0,0,2,5925,5061,864,0.666666666666667,0,0.000395178818415333
"SPU_008590","SPU_008590-tr-E1",-0.0661194027898324,1,-1.15110297739519,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008606","SPU_008606-tr-E12",-0.631892746782489,12,0.773760136270882,"SP-XPNPEP1_1",33.6666666666667,234.333333333333,0,115.333333333333,12961,2568,10393,33.6666666666667,0.0225472273004266,0.0449117341640706
"SPU_008621","SPU_008621-tr-E7",0.144347157989618,7,0.17585858723565,"SP-ULK4",15.3333333333333,245,245,256.666666666667,23238,4029,19209,15.3333333333333,0.012754438023843,0.0637048068172417
"SPU_008638","SPU_008638-tr-E20",0.0300813532059093,20,-1.081129686596,"SP-NARG1",85.3333333333333,398.333333333333,0.666666666666667,270.666666666667,21538,4807,16731,85.3333333333333,0.0238081007311777,0.056306774842244
"SPU_008669","SPU_008669-tr-E3",-0.175248538151602,3,-2.73039721317789,"SP-TFIID11",11.6666666666667,96,0,18,12026,1460,10566,11.6666666666667,0.00908574673480977,0.0123287671232877
"SPU_008669","SPU_008669-tr-E4",0.16723244882534,4,-1.30303714619,"SP-TFIID11",11.6666666666667,96,0,18,12026,1460,10566,11.6666666666667,0.00908574673480977,0.0123287671232877
"SPU_008671","SPU_008671-tr-E2",0.00451481945367647,2,1.31453465515501,"SP-HYPP_1801",53.3333333333333,0,0,0,1685,1243,442,53.3333333333333,0,0
"SPU_008673","SPU_008673-tr-E12",-0.417432404099693,12,1.29592925840711,"SP-SEMA6",43.3333333333333,331,0,157.666666666667,15414,1597,13817,43.3333333333333,0.0239559962365202,0.0987267793780004
"SPU_008682","SPU_008682-tr-E2",0.316345909301449,2,0.0655700830467033,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008684","SPU_008684-tr-E12",-0.00717482956163679,12,-1.5160801397991,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008687","SPU_008687-tr-E2",0.00940030846434155,2,-0.107472399340275,"SP-HYPP_35",99.3333333333333,10702.3333333333,0,773.333333333333,11269,2985,8284,99.3333333333333,1.291928215033,0.259073143495254
"SPU_008727","SPU_008727-tr-E6",0.239376653854814,6,-1.66836381952609,"SP-TGM1",24.3333333333333,136.666666666667,0,171,8412,1274,7138,24.3333333333333,0.0191463528532736,0.134222919937206
"SPU_008762","SPU_008762-tr-E3",0.575079884242609,3,0.500050112317187,"SP-HYPP_36",26.6666666666667,90,52,46.3333333333333,18746,2997,15749,26.6666666666667,0.00571464854911423,0.0154599043487932
"SPU_008762","SPU_008762-tr-E5",-0.162669874120567,5,-1.44082658755047,"SP-HYPP_36",26.6666666666667,90,52,46.3333333333333,18746,2997,15749,26.6666666666667,0.00571464854911423,0.0154599043487932
"SPU_008780","SPU_008780-tr-E9",0.0060975173714988,9,0.396774898136505,"SP-TTC14L",6,136.333333333333,0,227.666666666667,12862,5904,6958,6,0.0195937529941554,0.0385614272809395
"SPU_008795","SPU_008795-tr-E3",-0.00289615908854768,3,-1.91373368798187,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008802","SPU_008802-tr-E4",2.0969262813408,4,0.298914642606193,"SP-ANL11",89.3333333333333,368.666666666667,140.666666666667,172.666666666667,14846,2267,12579,89.3333333333333,0.0293081061027639,0.0761652698132628
"SPU_008804","SPU_008804-tr-E3",0.248992061185381,3,0.181182273497456,"SP-SLC7A11_9",45,0,0,15,9700,1901,7799,45,0,0.00789058390320884
"SPU_008813","SPU_008813-tr-E10",-0.577011581902486,10,1.6229085970856,"SP-MGAM_6",39,347.333333333333,0,135.333333333333,7536,961,6575,39,0.0528263624841572,0.140825528962886
"SPU_008877","SPU_008877-tr-E1",0.136076194220605,1,0.607438776370818,"SP-ALKBH5",122,30,0,96.6666666666667,6619,1419,5200,122,0.00576923076923077,0.0681230913789053
"SPU_008886","SPU_008886-tr-E11",-0.140905297616275,11,0.192430228246318,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008888","SPU_008888-tr-E13",0.348580606578988,13,1.09871123440922,"SP-HYPP_38",21.6666666666667,2521.66666666667,48.6666666666667,693.666666666667,36591,4383,32208,21.6666666666667,0.0782931776784236,0.158262985778386
"SPU_008907","SPU_008907-tr-E2",0.0744658457970758,2,0.284039594511508,"SP-GIPC1",1,286.666666666667,0,116.666666666667,8608,2340,6268,1,0.045734950010636,0.0498575498575499
"SPU_008911","SPU_008911-tr-E4",-0.45547337011611,4,-2.52764018347042,"SP-HDPX1",92,743.666666666667,0,365.666666666667,10826,1856,8970,92,0.0829059829059829,0.19701867816092
"SPU_008926","SPU_008926-tr-E15",-0.117564934955003,15,-1.01931431028564,"SP-LDLA/IG/GPCR",52,1366.66666666667,0,484,25065,4324,20741,52,0.0658920334924385,0.111933395004625
"SPU_008926","SPU_008926-tr-E5",-0.0191779219694731,5,-0.0602406793579315,"SP-LDLA/IG/GPCR",52,1366.66666666667,0,484,25065,4324,20741,52,0.0658920334924385,0.111933395004625
"SPU_008926","SPU_008926-tr-E8",0.202913682496948,8,-0.805598359966807,"SP-LDLA/IG/GPCR",52,1366.66666666667,0,484,25065,4324,20741,52,0.0658920334924385,0.111933395004625
"SPU_008926","SPU_008926-tr-E21",0.0970886866428141,21,1.24972292303232,"SP-LDLA/IG/GPCR",52,1366.66666666667,0,484,25065,4324,20741,52,0.0658920334924385,0.111933395004625
"SPU_008945","SPU_008945-tr-E28",1.11538184839117,28,1.79864300105626,"SP-NOTCHH1_7",87,474.333333333333,0,111,144242,6429,137813,87,0.00344186204010749,0.0172655156322912
"SPU_008949","SPU_008949-tr-E16",0.0457967929184308,16,-0.112212929222461,"SP-CDNA1",20,1393.33333333333,0,613,16158,5389,10769,20,0.129383724889343,0.11375023195398
"SPU_008957","SPU_008957-tr-E5",-1.30906127558621,5,2.0170282744922,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008971","SPU_008971-tr-E8",-0.806975377312881,8,0.212963658197985,"SP-GRIA1",81.6666666666667,224,0,458,10643,2830,7813,81.6666666666667,0.028670165109433,0.161837455830389
"SPU_009003","SPU_009003-tr-E7",0.0167868008165982,7,1.22725362801607,"SP-MKRN1",78,544.666666666667,125,574,17269,4641,12628,78,0.0431316650828846,0.1236802413273
"SPU_009044","SPU_009044-tr-E1",-0.163277996964737,1,-1.15849011598136,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009044","SPU_009044-tr-E2",0.165557036020799,2,0.436306453142271,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009052","SPU_009052-tr-E2",-0.0246218858920988,2,-0.361682863596413,"SP-EPDMNH2",100.333333333333,318.333333333333,0,7.66666666666667,867,549,318,100.333333333333,1.00104821802935,0.0139647844565877
"SPU_009071","SPU_009071-tr-E1",-0.851414116996128,1,2.5195037114169,"SP-SPEF2",43.6666666666667,795,466,209.666666666667,146915,1921,144994,43.6666666666667,0.00548298550284839,0.109144542772861
"SPU_009073","SPU_009073-tr-E4",-0.0360191398692312,4,0.262864261923111,"SP-FATL2",54,648.666666666667,190.666666666667,988.333333333333,25076,9954,15122,54,0.0428955605519552,0.099290067644498
"SPU_009076","SPU_009076-tr-E41",1.78559170486017,41,-0.76705779321717,"SP-6AFCOL",153.333333333333,2650.66666666667,315.333333333333,1021,59138,5519,53619,153.333333333333,0.0494352126422848,0.184997282116325
"SPU_009079","SPU_009079-tr-E1",0.425777247782169,1,-0.0394155831298676,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009099","SPU_009099-tr-E10",0.0269605802371519,10,0.775154318205116,"SP-ODC1_1",48.3333333333333,190.666666666667,0,116,15043,4242,10801,48.3333333333333,0.0176526864796469,0.0273455917020273
"SPU_009109","SPU_009109-tr-E2",-0.280351525404736,2,-2.43769265781413,"SP-ZNRD1",59,625,0,157,1932,338,1594,59,0.392095357590966,0.464497041420118
"SPU_009110","SPU_009110-tr-E3",0.60305271784192,3,-0.232289883149627,"SP-COLA2L",46,548.333333333333,96.6666666666667,126,16303,1712,14591,46,0.0375802435291161,0.0735981308411215
"SPU_009111","SPU_009111-tr-E1",0.286474786136064,1,0.248282183403879,"SP-NLR24",15.6666666666667,139.333333333333,0,90,7784,2793,4991,15.6666666666667,0.0279169171174781,0.0322234156820623
"SPU_009115","SPU_009115-tr-E12",0.430764909166213,12,0.731283263513685,"SP-NUP107",63.6666666666667,539.666666666667,9.66666666666667,378.666666666667,21821,3568,18253,63.6666666666667,0.0295659161051151,0.106128550074738
"SPU_009115","SPU_009115-tr-E10",-0.249165045413377,10,0.122012179357914,"SP-NUP107",63.6666666666667,539.666666666667,9.66666666666667,378.666666666667,21821,3568,18253,63.6666666666667,0.0295659161051151,0.106128550074738
"SPU_009138","SPU_009138-tr-E7",-0.53890723327097,7,0.937067001856032,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009146","SPU_009146-tr-E2",-0.250454560207133,2,0.731942866813364,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009154","SPU_009154-tr-E22",-0.35022906278458,22,-0.611118362113658,"SP-HYPP_42",72.6666666666667,1107.66666666667,27,661.666666666667,25081,5106,19975,72.6666666666667,0.0554526491447643,0.129586107846977
"SPU_009154","SPU_009154-tr-E13",1.43408979766245,13,-0.258966998050342,"SP-HYPP_42",72.6666666666667,1107.66666666667,27,661.666666666667,25081,5106,19975,72.6666666666667,0.0554526491447643,0.129586107846977
"SPU_009154","SPU_009154-tr-E18",0.0897883260891756,18,1.034010390236,"SP-HYPP_42",72.6666666666667,1107.66666666667,27,661.666666666667,25081,5106,19975,72.6666666666667,0.0554526491447643,0.129586107846977
"SPU_009154","SPU_009154-tr-E6",2.09633134333346,6,1.47019556945444,"SP-HYPP_42",72.6666666666667,1107.66666666667,27,661.666666666667,25081,5106,19975,72.6666666666667,0.0554526491447643,0.129586107846977
"SPU_009165","SPU_009165-tr-E9",0.0545312238483928,9,-0.162615264091939,"SP-HSP701A",58.6666666666667,131.333333333333,0,165.666666666667,7058,3591,3467,58.6666666666667,0.037880972983367,0.046133853151397
"SPU_009169","SPU_009169-tr-E3",-0.00398879866102596,3,0.202831193905717,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009218","SPU_009218-tr-E11",-0.173042621203018,11,0.239008144279162,"SP-AGS",2.66666666666667,983.333333333333,8,52.3333333333333,51017,1885,49132,2.66666666666667,0.0200141116448208,0.027763041556145
"SPU_009218","SPU_009218-tr-E13",0.0177875373271988,13,-0.0902539924999988,"SP-AGS",2.66666666666667,983.333333333333,8,52.3333333333333,51017,1885,49132,2.66666666666667,0.0200141116448208,0.027763041556145
"SPU_009227","SPU_009227-tr-E3",-0.0407047012045634,3,0.170975226803714,"SP-FAM119A",80.3333333333333,0,0,17.3333333333333,1899,978,921,80.3333333333333,0,0.0177232447171097
"SPU_009229","SPU_009229-tr-E5",-0.107640408534315,5,0.915595576350933,"SP-HYPP_1835",14.3333333333333,17.3333333333333,0,12.3333333333333,5478,3573,1905,14.3333333333333,0.00909886264216973,0.00345181453493796
"SPU_009242","SPU_009242-tr-E3",-0.12348453346811,3,0.212847050583888,"SP-CUB/FA58C/LDLA/GPCR",49.6666666666667,811.333333333333,0,294.333333333333,38233,6192,32041,49.6666666666667,0.0253217232088054,0.0475344530577089
"SPU_009242","SPU_009242-tr-E27",-0.208129020804943,27,0.957227956166611,"SP-CUB/FA58C/LDLA/GPCR",49.6666666666667,811.333333333333,0,294.333333333333,38233,6192,32041,49.6666666666667,0.0253217232088054,0.0475344530577089
"SPU_009242","SPU_009242-tr-E15",0.0586817344659251,15,0.450280518541964,"SP-CUB/FA58C/LDLA/GPCR",49.6666666666667,811.333333333333,0,294.333333333333,38233,6192,32041,49.6666666666667,0.0253217232088054,0.0475344530577089
"SPU_009242","SPU_009242-tr-E21",1.51078877956567,21,1.17759466401165,"SP-CUB/FA58C/LDLA/GPCR",49.6666666666667,811.333333333333,0,294.333333333333,38233,6192,32041,49.6666666666667,0.0253217232088054,0.0475344530577089
"SPU_009242","SPU_009242-tr-E19",0.37765572375529,19,2.03093240182234,"SP-CUB/FA58C/LDLA/GPCR",49.6666666666667,811.333333333333,0,294.333333333333,38233,6192,32041,49.6666666666667,0.0253217232088054,0.0475344530577089
"SPU_009263","SPU_009263-tr-E9",0.00256145389452928,9,-1.39788233437583,"SP-GLYSYNK3B",136,104.333333333333,104.333333333333,0,24387,4244,20143,136,0.00517963229575204,0
"SPU_009272","SPU_009272-tr-E4",0.0214538339262716,4,0.878115530095911,"SP-CHST11L_1",32.6666666666667,347.666666666667,0,79,7408,2082,5326,32.6666666666667,0.0652772562273126,0.0379442843419789
"SPU_009283","SPU_009283-tr-E2",-0.0196419907893656,2,0.831159393426002,"SP-TOPBP1",107.333333333333,274.666666666667,8.33333333333333,214.666666666667,4903,884,4019,107.333333333333,0.0683420419673219,0.242835595776772
"SPU_009336","SPU_009336-tr-E7",-1.88967398777146,7,-0.679114752080544,"SP-SLC16A4_2",77,639.333333333333,0,246.666666666667,19473,1973,17500,77,0.0365333333333333,0.125021118432168
"SPU_009337","SPU_009337-tr-E1",-0.0322131524751424,1,-0.235013414146147,"SP-HYPP_576",99.3333333333333,374,189.666666666667,191.666666666667,7543,2102,5441,99.3333333333333,0.0687373644550634,0.0911830003171583
"SPU_009340","SPU_009340-tr-E13",-0.188828862130053,13,-0.143092484613221,"SP-MYIIIPH",6.66666666666667,85.3333333333333,3.66666666666667,20.6666666666667,19266,2670,16596,6.66666666666667,0.00514180123724592,0.00774032459425718
"SPU_009342","SPU_009342-tr-E3",-0.311103370767958,3,2.85354248949571,"SP-SLCO4A1L",82,1724,625,143.666666666667,37873,987,36886,82,0.0467386000108442,0.145558932792975
"SPU_009342","SPU_009342-tr-E2",0.0659928566472771,2,0.431167867099111,"SP-SLCO4A1L",82,1724,625,143.666666666667,37873,987,36886,82,0.0467386000108442,0.145558932792975
"SPU_009356","SPU_009356-tr-E6",0.113505274209225,6,1.04522744748889,"SP-GLYT_3",89.6666666666667,693.666666666667,0,390,17350,2100,15250,89.6666666666667,0.0454863387978142,0.185714285714286
"SPU_009389","SPU_009389-tr-E1",-0.0618921163790814,1,0.180226961111187,"SP-CG15216PA",143.333333333333,440.333333333333,410,1148.66666666667,21093,14059,7034,143.333333333333,0.0626007013553218,0.0817032980060222
"SPU_009408","SPU_009408-tr-E3",-1.02984810847115,3,-0.137709450087976,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009410","SPU_009410-tr-E1",0.0129890630408198,1,0.880434086113045,"SP-FAM179B-2",139.333333333333,722.333333333333,614,75.6666666666667,15214,2264,12950,139.333333333333,0.0557786357786358,0.0334216725559482
"SPU_009425","SPU_009425-tr-E3",-0.0195067400571648,3,-1.21843552225947,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009431","SPU_009431-tr-E1",0.281540466057766,1,1.57405651984291,"SP-HYPP_45",30.6666666666667,153,0,29,9593,3385,6208,30.6666666666667,0.024645618556701,0.0085672082717873
"SPU_009433","SPU_009433-tr-E4",0.00316841836279821,4,0.144443497727103,"SP-CPLCAIIIB",1.66666666666667,71.3333333333333,0,130.666666666667,2774,1271,1503,1.66666666666667,0.0474606342869816,0.102806189352216
"SPU_009462","SPU_009462-tr-E3",0.229053466236927,3,-0.384289842668321,"SP-SQLE_2",60,144.666666666667,0,160.666666666667,5557,917,4640,60,0.0311781609195402,0.175209014903671
"SPU_009463","SPU_009463-tr-E5",-0.0654665853433003,5,-0.253582627202725,"SP-HYPP_46",208.333333333333,2141,2141,0,71256,4825,66431,208.333333333333,0.0322289292649516,0
"SPU_009463","SPU_009463-tr-E4",0.0279977769946469,4,-0.720100306764948,"SP-HYPP_46",208.333333333333,2141,2141,0,71256,4825,66431,208.333333333333,0.0322289292649516,0
"SPU_009463","SPU_009463-tr-E1",0.00595781441988437,1,-0.234314949046909,"SP-HYPP_46",208.333333333333,2141,2141,0,71256,4825,66431,208.333333333333,0.0322289292649516,0
"SPU_009464","SPU_009464-tr-E8",-0.0657860607106175,8,-1.24447195355967,"SP-HYPP_47",69,2830.66666666667,1449,902,43632,6038,37594,69,0.075295703215052,0.149387214309374
"SPU_009464","SPU_009464-tr-E2",0.253356101319325,2,0.44105810557332,"SP-HYPP_47",69,2830.66666666667,1449,902,43632,6038,37594,69,0.075295703215052,0.149387214309374
"SPU_009464","SPU_009464-tr-E16",0.134591821296653,16,-0.083032337466446,"SP-HYPP_47",69,2830.66666666667,1449,902,43632,6038,37594,69,0.075295703215052,0.149387214309374
"SPU_009465","SPU_009465-tr-E5",-0.0327654561947291,5,1.72305046824105,"SP-HEY",66.3333333333333,306,0,55.6666666666667,10144,949,9195,66.3333333333333,0.033278955954323,0.0586582367404285
"SPU_009478","SPU_009478-tr-E2",-0.127398792175347,2,1.62332822706969,"SP-HSP70L",23.3333333333333,12,12,1.66666666666667,3170,1644,1526,23.3333333333333,0.00786369593709043,0.00101378751013788
"SPU_009482","SPU_009482-tr-E1",-0.0350065666304386,1,0.694534979383201,"SP-CSKAIIA",51.3333333333333,0,0,0,1561,1128,433,51.3333333333333,0,0
"SPU_009487","SPU_009487-tr-E2",0.00349900343185772,2,0.857734897040714,"SP-HYPP_49",7.66666666666667,62,62,124,9362,4716,4646,7.66666666666667,0.0133448127421438,0.0262934690415606
"SPU_009494","SPU_009494-tr-E3",0.178506363669193,3,-0.248492300633011,"SP-SLC16A6_2",94,32.6666666666667,0,59,6081,1743,4338,94,0.00753035192869218,0.0338496844520941
"SPU_009510","SPU_009510-tr-E2",0.139800123034427,2,-0.491317246957546,"SP-HYPP_1853",47,1481,1223.33333333333,340.666666666667,17842,2899,14943,47,0.0991099511476946,0.117511785673221
"SPU_009511","SPU_009511-tr-E2",0.00873118858956889,2,-0.212614185381711,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009554","SPU_009554-tr-E9",-0.178162032492406,9,0.0117939960456727,"SP-HERC4-4",18.6666666666667,580.333333333333,28,148.666666666667,44282,2523,41759,18.6666666666667,0.0138972037963872,0.0589245607081517
"SPU_009593","SPU_009593-tr-E4",-0.0772336119367128,4,-0.17863909047902,"SP-SLBP",43.3333333333333,15.6666666666667,0,11.6666666666667,6909,2277,4632,43.3333333333333,0.00338226827864134,0.00512370077587469
"SPU_009594","SPU_009594-tr-E1",1.2170179246162,1,-0.339177301810776,"SP-SPON2LF",121.666666666667,526.666666666667,0,147.666666666667,12932,1381,11551,121.666666666667,0.0455948979886301,0.106927347332851
"SPU_009638","SPU_009638-tr-E30",0.965371749121853,30,-0.592844142343534,"SP-PRSS7_1",68.3333333333333,419,14,459,26808,6034,20774,68.3333333333333,0.0201694425724463,0.0760689426582698
"SPU_009653","SPU_009653-tr-E10",-1.24787973179688,10,0.626533769758211,"SP-CSPEN3C",72,312,0,66,14439,2001,12438,72,0.0250844187168355,0.0329835082458771
"SPU_009654","SPU_009654-tr-E9",-0.883121335331536,9,0.0940830723288886,"SP-FN3/EGF_6",43,499.333333333333,0,95,14667,1453,13214,43,0.0377882044296453,0.0653819683413627
"SPU_009675","SPU_009675-tr-E7",-0.288004452384762,7,-0.399996717491211,"SP-HYPP_1865",36.6666666666667,36.3333333333333,0,48,8230,1204,7026,36.6666666666667,0.00517126862131132,0.0398671096345515
"SPU_009681","SPU_009681-tr-E3",-0.609649314860383,3,-1.27599428797437,"SP-PKN",16.3333333333333,1501,545,307.666666666667,33402,3562,29840,16.3333333333333,0.0503016085790885,0.086374695863747
"SPU_009681","SPU_009681-tr-E11",-0.180888656895594,11,0.764636384035389,"SP-PKN",16.3333333333333,1501,545,307.666666666667,33402,3562,29840,16.3333333333333,0.0503016085790885,0.086374695863747
"SPU_009765","SPU_009765-tr-E2",0.0211865989826949,2,0.945912621008687,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009803","SPU_009803-tr-E3",1.09333588205991,3,0.174421366520838,"SP-HYPP_588",40.3333333333333,6.33333333333333,6.33333333333333,38,3491,2275,1216,40.3333333333333,0.00520833333333333,0.0167032967032967
"SPU_009817","SPU_009817-tr-E19",0.298353252185367,19,0.776235596947246,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009822","SPU_009822-tr-E2",-0.637640859523298,2,-1.21557238015396,"SP-EHD3",145,1446,48.6666666666667,162,23677,1302,22375,145,0.0646256983240223,0.124423963133641
