"geneid","ex_meth_logFC","ex_meth_logCPM","LR","PValue","GE_logFC","GE_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_008617",0.092651407173285,8.2287821276558,0.0469179841914809,0.828515724346149,0.0696301248874463,8.83711020691389,"SP-GLYT_5",36,223.333333333333,0,174,24249,5173,19076,0.036,0.0117075557419445,0.0336361878987048
"SPU_008621",0.176531350514548,6.71435300375308,0.106827389446113,0.743785428015159,-0.0395615933285704,4.93122177441907,"SP-ULK4",15.3333333333333,245,245,256.666666666667,23238,4029,19209,0.0153333333333333,0.012754438023843,0.0637048068172417
"SPU_008638",-1.07324657293937,6.08551836900069,2.38160507477262,0.122771347040149,0.0200626284771927,7.96051939856875,"SP-NARG1",85.3333333333333,398.333333333333,0.666666666666667,270.666666666667,21538,4807,16731,0.0853333333333333,0.0238081007311777,0.056306774842244
"SPU_008640",0.754639688105774,4.45870718022232,0.515076682527893,0.472949418805486,0.839646726867925,0.521634782712867,"SP-ASAH1_1",40,301.333333333333,0,98.6666666666667,11851,1087,10764,0.04,0.0279945497336802,0.0907697025452315
"SPU_008669",-1.83701772846385,5.14841341191571,3.44303169316953,0.0635190373146951,0.149127967463986,4.27450539423976,"SP-TFIID11",11.6666666666667,96,0,18,12026,1460,10566,0.0116666666666667,0.00908574673480977,0.0123287671232877
"SPU_008671",1.30632635275331,5.28844484850231,2.26221158167496,0.132564626206562,-0.124035778250635,4.55981603148581,"SP-HYPP_1801",53.3333333333333,0,0,0,1685,1243,442,0.0533333333333333,0,0
"SPU_008673",1.28978718005816,4.62886920844707,1.6138910842486,0.203945697013887,-0.334469117713262,2.18343576896562,"SP-SEMA6",43.3333333333333,331,0,157.666666666667,15414,1597,13817,0.0433333333333333,0.0239559962365202,0.0987267793780004
"SPU_008682",0.0615865380045045,6.88215856744991,0.0152400477304164,0.901750299796261,0.0621843932228312,7.73712410813125,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008684",-1.51559250168775,5.85711223940746,3.44007602520344,0.0636327645738309,0.115166802256833,4.75777180092138,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008687",-0.107732551516066,6.84368202605611,0.0460937551039943,0.830005462342838,0.0214797817393198,5.99526831799912,"SP-HYPP_35",99.3333333333333,10702.3333333333,0,773.333333333333,11269,2985,8284,0.0993333333333333,1.291928215033,0.259073143495254
"SPU_008727",-1.65597741133596,6.08506610996002,3.81848703914761,0.050689990257667,-0.38435498787482,4.49760675447865,"SP-TGM1",24.3333333333333,136.666666666667,0,171,8412,1274,7138,0.0243333333333333,0.0191463528532736,0.134222919937206
"SPU_008728",-0.868560661056096,5.19615755312206,0.907514708234761,0.34077470080643,0.130204762541319,6.2043654863268,"SP-GGT1_8",71.6666666666667,453,321.333333333333,79.6666666666667,27574,4963,22611,0.0716666666666667,0.0200344964840122,0.0160521190140372
"SPU_008746",0.647183016549521,6.54073512966461,1.1084687144217,0.29241505838644,-0.349569861745968,3.72366319395042,"SP-CSPE6L",66.6666666666667,117.333333333333,0,84.3333333333333,6409,985,5424,0.0666666666666667,0.0216322517207473,0.0856175972927242
"SPU_008753",0.416382224941281,3.94220846131376,0.16455183637501,0.684999863208901,0.00953086963322301,5.3747564946986,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008762",-0.550204573063424,5.27524047974514,0.491752831472901,0.483146446688556,1.15068096514463,1.47909137704718,"SP-HYPP_36",26.6666666666667,90,52,46.3333333333333,18746,2997,15749,0.0266666666666667,0.00571464854911423,0.0154599043487932
"SPU_008780",0.397851275519909,7.42308726701435,0.781725136760089,0.376614050420662,0.132956198047828,7.5322765448804,"SP-TTC14L",6,136.333333333333,0,227.666666666667,12862,5904,6958,0.006,0.0195937529941554,0.0385614272809395
"SPU_008789",0.10992553798921,6.87435866949108,0.0369541407506091,0.847558445814056,-0.335885976093488,1.8058275131896,"SP-ADSR",174.666666666667,0,0,0,1202,1202,0,0.174666666666667,0,0
"SPU_008803",-0.454585850092169,3.20672639632327,0.178589776730695,0.67258797554617,-0.295375411840995,3.04460490829186,"SP-SLC7A11_8",78.6666666666667,449,0,259.666666666667,12435,1534,10901,0.0786666666666667,0.0411888817539675,0.169274228596263
"SPU_008804",-0.182152283754798,6.22487762684343,0.0605433835569151,0.805639152883908,-0.176398262096927,3.0880283637933,"SP-SLC7A11_9",45,0,0,15,9700,1901,7799,0.045,0,0.00789058390320884
"SPU_008819",-0.0861423042636274,5.30488788724622,0.0137235677801413,0.90674306435469,0.104592002543746,0.673879645968811,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008821",-0.252154395286114,8.51021121120598,0.421753516811653,0.516063367840305,-0.159658730532201,0.708158904692842,"SP-GPR112L_4",89.6666666666667,206.333333333333,6.66666666666667,27.6666666666667,8911,2170,6741,0.0896666666666667,0.0306087128517035,0.0127496159754224
"SPU_008834",0.12740811208248,4.67241982887751,0.018403359785804,0.892090874359766,0.0463020157493478,4.0247943404178,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008841",-0.602079109915237,8.1314105661534,1.94563298971434,0.163058215937324,0.118517849187683,4.81168447232487,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008875",0.467618056868523,6.17970682071935,0.427393594202851,0.513270651028844,0.0664983725065165,5.89683135290376,"SP-GCNT2_3",1.66666666666667,496.333333333333,204,25.3333333333333,40356,2771,37585,0.00166666666666667,0.0132056228105184,0.00914230722964032
"SPU_008877",0.605487936047961,6.7817818185314,1.06141992803419,0.302891555615979,0.0597664437800182,3.57931873128386,"SP-ALKBH5",122,30,0,96.6666666666667,6619,1419,5200,0.122,0.00576923076923077,0.0681230913789053
"SPU_008886",0.191972696182979,6.06790506593162,0.0926044584285122,0.76089187459927,0.255435692869073,6.6374559351963,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008888",1.0992831238748,7.13518966427626,3.78174061050969,0.051814733157107,-0.0655499117332104,4.06099191973605,"SP-HYPP_38",21.6666666666667,2521.66666666667,48.6666666666667,693.666666666667,36591,4383,32208,0.0216666666666667,0.0782931776784236,0.158262985778386
"SPU_008895",-2.1082599880728,3.55340774655481,2.92332745333394,0.0873076552190038,0.123222056058547,8.77025310171411,"SP-PTP4A",169.666666666667,808.666666666667,808.666666666667,31,6653,3558,3095,0.169666666666667,0.261281637049004,0.00871275997751546
"SPU_008907",0.281915953483145,6.9252449583441,0.26015906020809,0.610010899380279,0.028724373592474,5.2790150225803,"SP-GIPC1",1,286.666666666667,0,116.666666666667,8608,2340,6268,0.001,0.045734950010636,0.0498575498575499
"SPU_008918",0.187631697992302,5.55115080584579,0.0689949425760754,0.792805801866952,0.110621984189037,6.80725633603496,"SP-MEGF10L",45.6666666666667,289.333333333333,0,200.333333333333,12903,5468,7435,0.0456666666666667,0.0389150414705223,0.036637405510851
"SPU_008926",-0.408069681097691,7.9117978404755,0.924806235080168,0.336216168303895,-0.107736711895364,5.13835366051371,"SP-LDLA/IG/GPCR",52,1366.66666666667,0,484,25065,4324,20741,0.052,0.0658920334924385,0.111933395004625
"SPU_008929",-0.772882881142108,5.51677564401847,0.62187434499489,0.43035161934299,0.175733323323085,7.08211042117835,"SP-HYPP_1814",172.666666666667,922.333333333333,922.333333333333,0,33256,4613,28643,0.172666666666667,0.0322010031537665,0
"SPU_008945",1.79645262337063,6.74925601519169,10.3275958164969,0.00131055807637677,0.22405859854226,5.71552545737079,"SP-NOTCHH1_7",87,474.333333333333,0,111,144242,6429,137813,0.087,0.00344186204010749,0.0172655156322912
"SPU_008949",-0.112515255887805,4.788097213597,0.0190289746058796,0.890283451260487,0.182167343105841,5.02917280220226,"SP-CDNA1",20,1393.33333333333,0,613,16158,5389,10769,0.02,0.129383724889343,0.11375023195398
"SPU_008953",-0.0475483708348747,5.45798046509875,0.00447807954545398,0.946646621445345,-0.454631725250144,3.40604684784609,"SP-TALPID3",19,224,0,433,14372,3948,10424,0.019,0.0214888718342287,0.1096757852077
"SPU_008958",0.0598844479131592,6.61229815306915,0.0106935345805752,0.917637934707978,0.0481519740146559,6.87050286504286,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008971",-0.137727913798672,9.01137673260744,0.130766605072734,0.717638517034137,-0.12669121868958,0.46471039120847,"SP-GRIA1",81.6666666666667,224,0,458,10643,2830,7813,0.0816666666666667,0.028670165109433,0.161837455830389
"SPU_008979",-0.0655270243693727,9.80786821994422,0.0377713439009444,0.845903003061697,0.165070367382676,10.2625918057642,NA,0,0,0,0,0,0,0,0,0,0
"SPU_008988",-0.131641467897925,5.9989430747854,0.0427147241771468,0.836263364486002,0.679169106081089,0.506487896539333,"SP-MGLUR3_2",74.3333333333333,253,19.6666666666667,343.666666666667,8902,2852,6050,0.0743333333333333,0.0418181818181818,0.120500233754091
"SPU_009001",0.673727331885429,4.41054156026804,0.334728821709458,0.562887764784479,0.0206148983429578,2.54913841268461,"SP-PIPOX_1",73.6666666666667,289.333333333333,25,147.666666666667,20951,4309,16642,0.0736666666666667,0.0173857308817049,0.0342693587065831
"SPU_009003",1.22239077607351,4.59911575543891,1.95647944890251,0.161890336040769,0.13397642565275,6.51158840384827,"SP-MKRN1",78,544.666666666667,125,574,17269,4641,12628,0.078,0.0431316650828846,0.1236802413273
"SPU_009006",-0.435250158926093,7.66588745951739,0.8997682040479,0.342843871759021,-0.00302342283908183,5.33397394192878,"SP-HYPP_3069",91,16,16,103.333333333333,3236,3236,0,0.091,0,0.0319324268644417
"SPU_009016",1.53984773566325,4.3518235377971,2.92851929627417,0.0870272770485158,0.108763627773247,6.03175146964037,"SP-SDF4",35.3333333333333,30,0,6.66666666666667,7006,3405,3601,0.0353333333333333,0.00833101916134407,0.00195790504160548
"SPU_009018",-0.101635336545832,6.9984543220955,0.0448093920443228,0.832354905272816,0.574566549986009,3.91899736193457,"SP-LH2/FN3",13.3333333333333,547.333333333333,229.333333333333,37.3333333333333,91820,10077,81743,0.0133333333333333,0.00669578230959634,0.00370480632463365
"SPU_009044",-0.361406777187964,7.45433061411306,0.669286010491986,0.413300647041677,-0.272138676222399,3.06616278898056,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009052",-0.360628923731554,6.8757448788861,0.507601422484637,0.476179029447189,-0.383768139128787,0.410225497653951,"SP-EPDMNH2",100.333333333333,318.333333333333,0,7.66666666666667,867,549,318,0.100333333333333,1.00104821802935,0.0139647844565877
"SPU_009053",0.962041714949099,5.91676616255661,1.38148373659971,0.239848574648636,-0.104302883444088,3.1829973358029,"SP-Z316",112.666666666667,436.666666666667,75.3333333333333,46,2222,1473,749,0.112666666666667,0.582999554962172,0.0312287847929396
"SPU_009071",2.50581639400942,5.75679806670923,7.13341015784332,0.00756606959065871,-0.120391632935332,5.89864819477086,"SP-SPEF2",43.6666666666667,795,466,209.666666666667,146915,1921,144994,0.0436666666666667,0.00548298550284839,0.109144542772861
"SPU_009073",0.25672527277166,4.77308948231384,0.0729044372290204,0.787153932091112,-0.17611158976688,8.2314606566983,"SP-FATL2",54,648.666666666667,190.666666666667,988.333333333333,25076,9954,15122,0.054,0.0428955605519552,0.099290067644498
"SPU_009076",-0.765111660769887,3.09474891888523,0.620482596575464,0.430868006602895,-0.21215640753922,9.65939045565753,"SP-6AFCOL",153.333333333333,2650.66666666667,315.333333333333,1021,59138,5519,53619,0.153333333333333,0.0494352126422848,0.184997282116325
"SPU_009079",-0.0433824553425685,5.04149024329069,0.00208702959814033,0.963562101446876,-0.0815846076512382,4.67613879177161,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009080",-0.11321646397037,6.5822354918652,0.043822801853473,0.834183636659583,0.933820846640738,0.749806492511868,"SP-HYPP_568",10,95,48.6666666666667,54,3056,3038,18,0.01,5.27777777777778,0.0177748518762344
"SPU_009094",0.511458120261953,8.40106150852415,1.65669699219911,0.198049880062292,0.124647474044783,5.43050945057653,"SP-HYPP_1823",83.3333333333333,15.3333333333333,0,26,3774,1232,2542,0.0833333333333333,0.00603199580382901,0.0211038961038961
"SPU_009099",0.770293294135076,5.95816723569782,1.17679198929772,0.278010051703684,0.261926960931447,10.1592698017868,"SP-ODC1_1",48.3333333333333,190.666666666667,0,116,15043,4242,10801,0.0483333333333333,0.0176526864796469,0.0273455917020273
"SPU_009109",-2.43942808387051,5.0996451277609,4.01105127340297,0.0452029571786065,-0.100575634066751,1.75157602743002,"SP-ZNRD1",59,625,0,157,1932,338,1594,0.059,0.392095357590966,0.464497041420118
"SPU_009111",0.244032979967953,6.45460853841881,0.158928908926447,0.690144564535636,-0.48124572212209,0.744952385520486,"SP-NLR24",15.6666666666667,139.333333333333,0,90,7784,2793,4991,0.0156666666666667,0.0279169171174781,0.0322234156820623
"SPU_009115",0.463847944088493,6.8024979038196,0.709761932287046,0.399522855931565,-0.26749572859213,5.8725569641279,"SP-NUP107",63.6666666666667,539.666666666667,9.66666666666667,378.666666666667,21821,3568,18253,0.0636666666666667,0.0295659161051151,0.106128550074738
"SPU_009133",1.25670986542924,5.41627736172465,1.81749811527578,0.177611371768322,0.453588584871942,1.1621585166046,"SP-GALNT1-2",94,333,1.66666666666667,179.666666666667,10019,1933,8086,0.094,0.0411822903784319,0.0929470598379031
"SPU_009146",0.727728412757685,4.79241559925736,0.297971015591684,0.585157216490196,-0.0803304238436201,6.9575592696095,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009151",-0.731080422629552,6.00111761770545,1.27136746577612,0.259510300947619,-0.126143651917471,2.78592644312533,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009154",-0.0666288095063283,9.39179053407497,0.0349014859121697,0.851802240540117,-1.22409015426904,1.00045595954351,"SP-HYPP_42",72.6666666666667,1107.66666666667,27,661.666666666667,25081,5106,19975,0.0726666666666667,0.0554526491447643,0.129586107846977
"SPU_009158",0.157584297220217,5.67748505460545,0.0407648108173202,0.839992577221704,0.206173339657219,6.84502931549653,"SP-ASNS_2",42.6666666666667,0,0,4,6067,3230,2837,0.0426666666666667,0,0.00123839009287926
"SPU_009165",-0.16357206882472,6.38661435135263,0.0827558762431493,0.773596898197651,-9.83669580107472e-05,7.14947708701013,"SP-HSP701A",58.6666666666667,131.333333333333,0,165.666666666667,7058,3591,3467,0.0586666666666667,0.037880972983367,0.046133853151397
"SPU_009169",0.212382146536881,3.65673138738774,0.0332491123602505,0.855313248085874,-0.0180570036712046,5.57787780928564,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009218",-0.180081007217232,7.4742572924735,0.17038749355266,0.679767659304072,-0.126579504362565,4.87988288541912,"SP-AGS",2.66666666666667,983.333333333333,8,52.3333333333333,51017,1885,49132,0.00266666666666667,0.0200141116448208,0.027763041556145
"SPU_009227",0.171001384146883,7.66279685588554,0.174525492149867,0.676120783543178,0.353760628453127,1.70048699616351,"SP-FAM119A",80.3333333333333,0,0,17.3333333333333,1899,978,921,0.0803333333333333,0,0.0177232447171097
"SPU_009229",0.914501561020523,5.07775304372538,0.876000137133028,0.349299554978534,0.0656395272217116,6.44105294260678,"SP-HYPP_1835",14.3333333333333,17.3333333333333,0,12.3333333333333,5478,3573,1905,0.0143333333333333,0.00909886264216973,0.00345181453493796
"SPU_009232",-0.184990064362023,8.84761678073649,0.229309607645939,0.632036217149158,0.325048871401171,7.53478440676514,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009242",0.748695892986377,8.76002830105108,3.89588890785898,0.0484044177437749,-0.991647146040932,0.964434763618824,"SP-CUB/FA58C/LDLA/GPCR",49.6666666666667,811.333333333333,0,294.333333333333,38233,6192,32041,0.0496666666666667,0.0253217232088054,0.0475344530577089
"SPU_009250",-0.0730361990239661,6.72498643386883,0.00640207574542018,0.936226938602403,0.0649353440052956,3.95965035929383,"SP-FJX1",103,41.6666666666667,0,4,1772,1772,0,0.103,0,0.00225733634311512
"SPU_009256",2.48150687241553,4.74993339774274,3.89977208364923,0.0482926587143484,0.362658515409802,4.14192473127547,"SP-HYPP_573",126.666666666667,801,31,212.666666666667,25858,2962,22896,0.126666666666667,0.0349842767295597,0.0717983344586991
"SPU_009259",-0.0380369274828096,5.35182532803159,0.00131826518073019,0.971036833474727,-0.157436876438729,5.08128640796902,"SP-HYPP_43",106.333333333333,72.6666666666667,34.6666666666667,214.333333333333,5852,5852,0,0.106333333333333,0,0.0366256550467077
"SPU_009262",0.403305423713258,6.07730283175305,0.336907221409627,0.561619895739716,0.0446503121042615,7.44686176087719,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009263",-1.39228464412067,5.39135366774135,2.81384484711378,0.0934541494836804,0.0109539555211746,9.07509581071993,"SP-GLYSYNK3B",136,104.333333333333,104.333333333333,0,24387,4244,20143,0.136,0.00517963229575204,0
"SPU_009272",0.866325201948224,6.55008160206182,1.53007575141752,0.216101076160317,0.197255755958249,4.4924287228379,"SP-CHST11L_1",32.6666666666667,347.666666666667,0,79,7408,2082,5326,0.0326666666666667,0.0652772562273126,0.0379442843419789
"SPU_009283",0.820476569385462,5.86910829827539,0.86568603807088,0.352152370746161,-0.0701555380568951,4.26120630264377,"SP-TOPBP1",107.333333333333,274.666666666667,8.33333333333333,214.666666666667,4903,884,4019,0.107333333333333,0.0683420419673219,0.242835595776772
"SPU_009301",0.264899834527954,7.61596502479174,0.326440924595834,0.567762354373208,0.0108059023003822,5.16840698204983,"SP-KSR2",137.666666666667,445,121,278.333333333333,15689,4612,11077,0.137666666666667,0.040173332129638,0.0603498120844175
"SPU_009318",-0.0246569845859527,3.04583900740081,0.00521966136504126,0.942405164077902,-0.0631736305435654,3.60267767623138,"SP-SNSL",0.666666666666667,227.666666666667,0,251,25998,5797,20201,0.000666666666666667,0.0112700691384915,0.0432982577195101
"SPU_009319",0.50793503525615,8.20083404699642,1.50217665738998,0.220336751156366,0.544082123707918,3.16109283928793,"SP-TRYP_SPC/LDL/CUB",51.6666666666667,390.666666666667,137.333333333333,562.666666666667,12553,4926,7627,0.0516666666666667,0.0512215375202133,0.114223846257951
"SPU_009336",-0.678711103349943,6.63301879126245,1.45200078530444,0.228207180748619,-0.0646972563413573,1.61931781940942,"SP-SLC16A4_2",77,639.333333333333,0,246.666666666667,19473,1973,17500,0.077,0.0365333333333333,0.125021118432168
"SPU_009337",-0.23418673660498,7.73494926730388,0.263588246222984,0.60766562936117,0.237739507705646,4.03278995274859,"SP-HYPP_576",99.3333333333333,374,189.666666666667,191.666666666667,7543,2102,5441,0.0993333333333333,0.0687373644550634,0.0911830003171583
"SPU_009340",-0.143082861822242,6.41381770778019,0.0466479892031888,0.829002202638986,0.0439590914954777,3.54539745798311,"SP-MYIIIPH",6.66666666666667,85.3333333333333,3.66666666666667,20.6666666666667,19266,2670,16596,0.00666666666666667,0.00514180123724592,0.00774032459425718
