"geneid","ex_meth_logFC","ex_meth_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_009259",-0.0380369274828096,5.35182532803159,"SP-HYPP_43",106.333333333333,72.6666666666667,34.6666666666667,214.333333333333,5852,5852,0,0.106333333333333,0,0.0366256550467077
"SPU_009262",0.403305423713258,6.07730283175305,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009263",-1.39228464412067,5.39135366774135,"SP-GLYSYNK3B",136,104.333333333333,104.333333333333,0,24387,4244,20143,0.136,0.00517963229575204,0
"SPU_009272",0.866325201948224,6.55008160206182,"SP-CHST11L_1",32.6666666666667,347.666666666667,0,79,7408,2082,5326,0.0326666666666667,0.0652772562273126,0.0379442843419789
"SPU_009283",0.820476569385462,5.86910829827539,"SP-TOPBP1",107.333333333333,274.666666666667,8.33333333333333,214.666666666667,4903,884,4019,0.107333333333333,0.0683420419673219,0.242835595776772
"SPU_009293",0.0727180784532085,5.70793607785421,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009301",0.264899834527954,7.61596502479174,"SP-KSR2",137.666666666667,445,121,278.333333333333,15689,4612,11077,0.137666666666667,0.040173332129638,0.0603498120844175
"SPU_009312",1.04296340737832,6.05518815657005,"SP-CHRNA5L",78,152,0,144,7142,1342,5800,0.078,0.0262068965517241,0.107302533532042
"SPU_009313",-0.807619118826855,7.03949091973433,"SP-CHRNA6L_1",17.3333333333333,102.666666666667,0,65.3333333333333,7931,1141,6790,0.0173333333333333,0.0151202749140893,0.0572597137014315
"SPU_009314",0.0957222160450193,7.9784256156239,"SP-HYPP_575",83.3333333333333,243.666666666667,0,132.666666666667,5060,1807,3253,0.0833333333333333,0.0749052156983297,0.0734181885261022
"SPU_009318",-0.0246569845859527,3.04583900740081,"SP-SNSL",0.666666666666667,227.666666666667,0,251,25998,5797,20201,0.000666666666666667,0.0112700691384915,0.0432982577195101
"SPU_009319",0.50793503525615,8.20083404699642,"SP-TRYP_SPC/LDL/CUB",51.6666666666667,390.666666666667,137.333333333333,562.666666666667,12553,4926,7627,0.0516666666666667,0.0512215375202133,0.114223846257951
"SPU_009321",-1.00206956774969,4.3301521343313,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009336",-0.678711103349943,6.63301879126245,"SP-SLC16A4_2",77,639.333333333333,0,246.666666666667,19473,1973,17500,0.077,0.0365333333333333,0.125021118432168
"SPU_009337",-0.23418673660498,7.73494926730388,"SP-HYPP_576",99.3333333333333,374,189.666666666667,191.666666666667,7543,2102,5441,0.0993333333333333,0.0687373644550634,0.0911830003171583
"SPU_009340",-0.143082861822242,6.41381770778019,"SP-MYIIIPH",6.66666666666667,85.3333333333333,3.66666666666667,20.6666666666667,19266,2670,16596,0.00666666666666667,0.00514180123724592,0.00774032459425718
"SPU_009342",1.37786636137349,7.33733144545551,"SP-SLCO4A1L",82,1724,625,143.666666666667,37873,987,36886,0.082,0.0467386000108442,0.145558932792975
"SPU_009346",-0.0230038132639344,5.88003648634869,"SP-SERPL2",60.3333333333333,0,0,33,2363,1375,988,0.0603333333333333,0,0.024
"SPU_009352",-0.388806491561571,7.30159269057955,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009356",1.04609821405606,5.67012577429051,"SP-GLYT_3",89.6666666666667,693.666666666667,0,390,17350,2100,15250,0.0896666666666667,0.0454863387978142,0.185714285714286
"SPU_009364",0.499020333647534,6.04979832780324,"SP-LACTB3",112,157.666666666667,0,115,14785,1291,13494,0.112,0.0116842053258238,0.0890782339271882
"SPU_009372",-0.205281595499462,5.4126466756198,"SP-B3GALT1_7",128,0,0,0,3887,3887,0,0.128,0,0
"SPU_009389",0.177225012010727,6.81076412151179,"SP-CG15216PA",143.333333333333,440.333333333333,410,1148.66666666667,21093,14059,7034,0.143333333333333,0.0626007013553218,0.0817032980060222
"SPU_009404",-0.161587973277415,5.42437617397248,"SP-TRPC4L",72.6666666666667,174.333333333333,24.6666666666667,108,20610,2660,17950,0.0726666666666667,0.00971216341689879,0.0406015037593985
"SPU_009406",-0.784647228935276,4.85782960462534,"SP-PROKR2",106.333333333333,1184,911,193.666666666667,19291,1723,17568,0.106333333333333,0.0673952641165756,0.112400851228477
"SPU_009408",-0.133189943595082,7.00558419586838,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009410",0.885897305005477,7.17067408077298,"SP-FAM179B-2",139.333333333333,722.333333333333,614,75.6666666666667,15214,2264,12950,0.139333333333333,0.0557786357786358,0.0334216725559482
"SPU_009413",2.24706580356947,7.41109953923264,"SP-NXF",46,149.666666666667,87,192.666666666667,5167,1253,3914,0.046,0.0382388008857094,0.153764299015696
"SPU_009417",-0.269098746336968,8.08100408951497,"SP-UGT2B33",75,16,0,55.6666666666667,3981,1907,2074,0.075,0.0077145612343298,0.0291907009264115
"SPU_009425",-1.21131898466693,4.81366661708615,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009430",-0.51332983735735,8.26854653320536,"SP-SLC22A3_8",200.333333333333,30.3333333333333,30.3333333333333,0,23343,1753,21590,0.200333333333333,0.00140497143739386,0
"SPU_009431",1.57011330275317,4.04575937212214,"SP-HYPP_45",30.6666666666667,153,0,29,9593,3385,6208,0.0306666666666667,0.024645618556701,0.0085672082717873
"SPU_009432",-0.346338656308751,4.49739133348902,"SP-SPNPRA",63.3333333333333,839.666666666667,0,162.333333333333,18485,2979,15506,0.0633333333333333,0.0541510813018616,0.0544925590242811
"SPU_009433",0.129132558343872,6.4741092219197,"SP-CPLCAIIIB",1.66666666666667,71.3333333333333,0,130.666666666667,2774,1271,1503,0.00166666666666667,0.0474606342869816,0.102806189352216
"SPU_009435",0.465870487595572,6.10061927411741,"SP-TLR053",0.333333333333333,0,0,3.33333333333333,2756,2756,0,0.000333333333333333,0,0.00120948234155781
"SPU_009436",-0.00340777258621738,4.16507959750961,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009443",0.474597098104594,5.42573799354394,"SP-OSM3",6.33333333333333,66.3333333333333,0,27.6666666666667,10557,1171,9386,0.00633333333333333,0.00706726329995028,0.0236265300313123
"SPU_009450",1.07522454076237,7.16134189603275,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009462",-0.374297283720046,6.5851184228286,"SP-SQLE_2",60,144.666666666667,0,160.666666666667,5557,917,4640,0.06,0.0311781609195402,0.175209014903671
"SPU_009463",-0.189998763100554,8.67470439407355,"SP-HYPP_46",208.333333333333,2141,2141,0,71256,4825,66431,0.208333333333333,0.0322289292649516,0
"SPU_009464",-0.181556483106314,6.92522188074436,"SP-HYPP_47",69,2830.66666666667,1449,902,43632,6038,37594,0.069,0.075295703215052,0.149387214309374
"SPU_009465",1.71016326919708,6.0426184006866,"SP-HEY",66.3333333333333,306,0,55.6666666666667,10144,949,9195,0.0663333333333333,0.033278955954323,0.0586582367404285
"SPU_009470",0.997267206316218,4.74826217393692,"SP-LATS",30.3333333333333,1104.66666666667,435.333333333333,904.333333333333,14114,3654,10460,0.0303333333333333,0.105608667941364,0.24749133369823
"SPU_009474",-0.293799117828021,6.52584740097976,"SP-Z364",75,91.6666666666667,0,2.33333333333333,3001,2329,672,0.075,0.13640873015873,0.0010018605982539
"SPU_009478",1.62560053993692,6.12427256746234,"SP-HSP70L",23.3333333333333,12,12,1.66666666666667,3170,1644,1526,0.0233333333333333,0.00786369593709043,0.00101378751013788
"SPU_009481",-0.257495565870957,3.97539008169551,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009482",0.688528958255543,7.27398087142518,"SP-CSKAIIA",51.3333333333333,0,0,0,1561,1128,433,0.0513333333333333,0,0
"SPU_009483",1.0810386506299,8.50068715784759,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009487",0.850045384404487,4.65759167656921,"SP-HYPP_49",7.66666666666667,62,62,124,9362,4716,4646,0.00766666666666667,0.0133448127421438,0.0262934690415606
"SPU_009489",-0.549458538333143,5.76982355545587,"SP-HYPP_578",72.6666666666667,0,0,0,1841,1841,0,0.0726666666666667,0,0
"SPU_009494",-0.249332871173489,5.36790423657223,"SP-SLC16A6_2",94,32.6666666666667,0,59,6081,1743,4338,0.094,0.00753035192869218,0.0338496844520941
"SPU_009510",-0.49564803314366,7.08666079922197,"SP-HYPP_1853",47,1481,1223.33333333333,340.666666666667,17842,2899,14943,0.047,0.0991099511476946,0.117511785673221
"SPU_009511",-0.216077006240146,5.88324124808262,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009513",-0.727206020731646,5.34986332398118,"SP-SEC24C",41.3333333333333,5.66666666666667,0,0.333333333333333,7526,1354,6172,0.0413333333333333,0.000918124864981638,0.000246184145741014
"SPU_009517",1.00522083438938,4.15316150404608,"SP-COPINEB",62,118.666666666667,0,51.3333333333333,14581,1387,13194,0.062,0.00899398716588348,0.0370103340543139
"SPU_009530",0.313444159139472,7.52461487611785,"SP-B3GALT1L_2",80.6666666666667,0,0,0,4399,4399,0,0.0806666666666667,0,0
"SPU_009531",2.72524010575596,5.92712459544264,"SP-UGT2A2",41,542.666666666667,165.666666666667,217,21079,2686,18393,0.041,0.0295039779626307,0.080789277736411
"SPU_009540",0.686704152628681,6.78968038516489,"SP-FAM55C_2",45.3333333333333,130.666666666667,130.666666666667,10.6666666666667,9683,1699,7984,0.0453333333333333,0.0163660654642619,0.00627820286443006
"SPU_009542",0.012747475068128,6.15981290268349,"SP-RTL_22",53.3333333333333,87,0,55,1367,1367,0,0.0533333333333333,0,0.0402340892465252
"SPU_009545",-0.976539404246215,5.61718136928132,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009550",-1.20162786311927,6.37185630548234,"SP-HYPP_581",86,0,0,0,1988,1988,0,0.086,0,0
"SPU_009551",-0.965647779237448,3.98527383301461,"SP-HYPP_1855",65,161.333333333333,0,112.666666666667,7373,1777,5596,0.065,0.0288301167500596,0.0634027386981805
"SPU_009554",-0.167594046258118,7.82065195959705,"SP-HERC4-4",18.6666666666667,580.333333333333,28,148.666666666667,44282,2523,41759,0.0186666666666667,0.0138972037963872,0.0589245607081517
"SPU_009572",0.520928035204868,5.18199350344254,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009575",0.662718191895299,4.95810771880867,"SP-POLPPL_85",20.3333333333333,0,0,3.33333333333333,4565,4565,0,0.0203333333333333,0,0.000730193501277839
"SPU_009577",-0.0568277812498213,5.96274551320435,"SP-TRIM2L",22.6666666666667,0,0,0,1841,1841,0,0.0226666666666667,0,0
"SPU_009581",-0.0709130422003458,8.92594886017405,"SP-COLA2L_1",15,52.3333333333333,52.3333333333333,0,8124,945,7179,0.015,0.00728978037795422,0
"SPU_009585",0.854466936317823,5.69394020096401,"SP-HYPP_1860",20.6666666666667,157.666666666667,49.6666666666667,28.3333333333333,8509,1282,7227,0.0206666666666667,0.02181633688483,0.0221008840353614
"SPU_009587",-0.174278204395573,6.86043176232744,"SP-TAAR4L",59.3333333333333,240,208.333333333333,282,3971,1072,2899,0.0593333333333333,0.0827871679889617,0.263059701492537
"SPU_009593",-0.188544117933865,3.86243437505128,"SP-SLBP",43.3333333333333,15.6666666666667,0,11.6666666666667,6909,2277,4632,0.0433333333333333,0.00338226827864134,0.00512370077587469
"SPU_009594",-0.336843413617141,5.09123157261055,"SP-SPON2LF",121.666666666667,526.666666666667,0,147.666666666667,12932,1381,11551,0.121666666666667,0.0455948979886301,0.106927347332851
"SPU_009599",-1.36924355459182,5.85012515054194,"SP-TRPV6L",110.666666666667,694.333333333333,396,227.333333333333,26875,2604,24271,0.110666666666667,0.0286075288753382,0.0873015873015873
"SPU_009605",-0.391968748240634,7.63750119224162,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009607",-0.219700434985737,5.07341733405992,"SP-OIT3L",8,669.333333333333,217.333333333333,275.666666666667,20321,1282,19039,0.008,0.0351559080483919,0.215028601144046
"SPU_009608",-0.366125541504241,4.15723313225182,"SP-HYPP_52",65.6666666666667,226.666666666667,0,45,21740,3280,18460,0.0656666666666667,0.0122788010111954,0.013719512195122
"SPU_009628",-0.0883775748865799,8.24704891376891,"SP-SLC5A7_5",54.6666666666667,382,37,119,11662,1599,10063,0.0546666666666667,0.0379608466660042,0.0744215134459037
"SPU_009638",0.243693829816821,6.03494606778363,"SP-PRSS7_1",68.3333333333333,419,14,459,26808,6034,20774,0.0683333333333333,0.0201694425724463,0.0760689426582698
"SPU_009650",0.658233960671531,5.25207909821265,"SP-STON2",108,652,227.333333333333,402.666666666667,25936,4779,21157,0.108,0.0308172236139339,0.0842575155192858
"SPU_009653",0.0101437686231518,6.13108414788613,"SP-CSPEN3C",72,312,0,66,14439,2001,12438,0.072,0.0250844187168355,0.0329835082458771
"SPU_009654",0.0938355337439305,4.78993529106011,"SP-FN3/EGF_6",43,499.333333333333,0,95,14667,1453,13214,0.043,0.0377882044296453,0.0653819683413627
"SPU_009655",0.581523029962703,5.22437768278201,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009660",1.0811095416147,5.00081707922217,"SP-EGFIA_4",1.33333333333333,149.666666666667,0,2.33333333333333,18765,931,17834,0.00133333333333333,0.00839220963702291,0.0025062656641604
"SPU_009667",0.295145513182067,7.2486672540924,"SP-HYPP_53",94,195,14.3333333333333,165.333333333333,3836,3836,0,0.094,0,0.043100451859576
"SPU_009671",1.62539112170989,5.09634011762986,"SP-HYPP_1864",18,5.66666666666667,5.66666666666667,0,20075,890,19185,0.018,0.000295369646425159,0
"SPU_009675",-0.39706604467655,6.33860666080405,"SP-HYPP_1865",36.6666666666667,36.3333333333333,0,48,8230,1204,7026,0.0366666666666667,0.00517126862131132,0.0398671096345515
"SPU_009681",0.463763337773876,6.62709171748905,"SP-PKN",16.3333333333333,1501,545,307.666666666667,33402,3562,29840,0.0163333333333333,0.0503016085790885,0.086374695863747
"SPU_009718",0.700483358136461,4.52442694030604,"SP-DSP6",72.6666666666667,972.666666666667,101.333333333333,134.333333333333,4754,787,3967,0.0726666666666667,0.245189479875641,0.170690385429903
"SPU_009724",0.0205648785217448,7.61585124911956,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009738",-1.80818835422557,4.63719193706571,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009741",-0.987244443892289,4.78179272495147,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009756",-0.422067102013748,6.39901464079226,"SP-TSG",80,1.33333333333333,0,25,6369,3738,2631,0.08,0.000506778157861396,0.00668806848582129
"SPU_009765",0.928307588598239,5.7166275697137,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009771",-0.154060813754065,7.60262525219397,"SP-FOXG",202.333333333333,0,0,0,4160,4160,0,0.202333333333333,0,0
"SPU_009773",-0.147852312706493,6.80675332934763,"SP-B4GALT5_1",25.3333333333333,132.333333333333,0,100,6649,1172,5477,0.0253333333333333,0.0241616456697706,0.0853242320819113
"SPU_009776",-0.438370789936129,6.17690396775469,"SP-HMCN1L",110.666666666667,203.666666666667,15,464.333333333333,8743,4692,4051,0.110666666666667,0.0502756521023616,0.0989627735152032
"SPU_009793",-2.69749161725597,3.86878141404686,"SP-RDH8_7",31,797.666666666667,797.666666666667,64,4010,458,3552,0.031,0.224568318318318,0.139737991266376
"SPU_009798",-1.27091280316032,7.60577592535186,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009803",0.17452499145808,5.61527344418901,"SP-HYPP_588",40.3333333333333,6.33333333333333,6.33333333333333,38,3491,2275,1216,0.0403333333333333,0.00520833333333333,0.0167032967032967
"SPU_009805",-0.227864481212571,5.8456727954589,"SP-HYPP_56",108,410.666666666667,0,123,20435,3352,17083,0.108,0.0240394934535308,0.0366945107398568
"SPU_009817",0.770242070131248,7.16241884193939,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009818",0.621440743483846,6.20733965159031,"SP-DSCAML_1",92.3333333333333,335.333333333333,0,142,23749,5072,18677,0.0923333333333333,0.0179543467009334,0.0279968454258675
"SPU_009822",-1.21463844109808,5.94562774551255,"SP-EHD3",145,1446,48.6666666666667,162,23677,1302,22375,0.145,0.0646256983240223,0.124423963133641
"SPU_009825",0.219244362854582,6.62379707972548,"SP-CYP2L20",20.3333333333333,116.666666666667,2.33333333333333,9,125195,867,124328,0.0203333333333333,0.000938378053750295,0.0103806228373702
"SPU_009832",-0.687072853532393,3.93414043754093,"SP-SP2_1",59,0,0,0,8593,3918,4675,0.059,0,0
"SPU_009837",0.584995678989309,7.43287684721465,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009842",0.0781475804758146,6.25213269186646,"SP-TK3",35.6666666666667,36.3333333333333,0,36.6666666666667,5099,1141,3958,0.0356666666666667,0.00917972039750716,0.0321355536079462
"SPU_009843",-1.81662623456785,3.63592905731256,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009847",1.08341652424281,3.45040625242721,"SP-Z156",111.666666666667,422.666666666667,422.666666666667,730.333333333333,8661,7572,1089,0.111666666666667,0.388123660850934,0.0964518401126959
"SPU_009850",-0.196195329979833,5.88367767380397,"SP-STARD13",74.3333333333333,580,580,0,110929,2554,108375,0.0743333333333333,0.0053517877739331,0
"SPU_009856",0.0793450721538566,3.76797978758908,"SP-EPS8",31.3333333333333,597.333333333333,2.66666666666667,256.333333333333,30169,2943,27226,0.0313333333333333,0.0219398124341928,0.0870993317476498
"SPU_009860",-0.537511624152121,5.05188506133279,"SP-PPPL_255",480.333333333333,0,0,0,1540,1540,0,0.480333333333333,0,0
"SPU_009861.a",-0.0675148608490553,7.48453410954358,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009861.b",-0.09318023146242,6.70756998994948,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009861.c",-0.0579962746011357,6.51120663927104,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009861.d",-0.544505201285576,5.22768830233905,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009869",0.757293660452069,6.27297643909746,"SP-CNTRN",106.333333333333,1342.66666666667,283.333333333333,191.666666666667,60076,4659,55417,0.106333333333333,0.02422842569368,0.041139014094584
"SPU_009873",0.00695765335031615,7.06203547367874,"SP-HYPP_591",41,701.333333333333,0,221.666666666667,30595,2463,28132,0.041,0.0249300914735296,0.0899986466368927
"SPU_009874",-0.344638897394585,4.3344940785181,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009878",0.516034811057179,5.94199692763765,"SP-DCAMKL2",36,455,372.666666666667,232.333333333333,10992,1906,9086,0.036,0.0500770416024653,0.121895767750962
"SPU_009885",-0.970943361904442,7.39838471497038,"SP-MANRC1A",43.3333333333333,660.666666666667,0,342.666666666667,36240,5689,30551,0.0433333333333333,0.0216250422790307,0.0602331985703404
"SPU_009886",-0.161457476978074,5.43034581338252,"SP-CLECT_72",8.66666666666667,819.666666666667,28.6666666666667,562.666666666667,40521,1616,38905,0.00866666666666667,0.0210684145139871,0.348184818481848
"SPU_009888",-0.0852392718191173,4.59967067271971,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009891",-0.679426781791808,9.12703042176995,"SP-NOP56",16.3333333333333,22.3333333333333,0,52.6666666666667,9805,2586,7219,0.0163333333333333,0.00309368795308676,0.0203660737303429
"SPU_009893",0.877894079321957,7.51201569651845,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009895",-0.0856609506919481,6.07770374539022,"SP-HYPP_1878",36.6666666666667,103.666666666667,0,77,10507,4082,6425,0.0366666666666667,0.0161348897535668,0.0188633023027927
"SPU_009902",0.120106791717704,6.22356546976511,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009910",1.88105813820071,5.43278074689268,"SP-RAB22L1",54,0,0,0,2934,451,2483,0.054,0,0
"SPU_009914",-0.849201704043464,7.84873371252681,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009918",0.242575274683122,5.77404248175952,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009923",0.152906384992142,5.50978291297251,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009924",1.85996369487117,6.17588079458859,"SP-MMP18/19L5",75.6666666666667,6.33333333333333,0,21.6666666666667,4688,1105,3583,0.0756666666666667,0.00176760628895711,0.0196078431372549
"SPU_009925",-0.0149088001736488,6.8955827094052,"SP-MMP18/19L4",61.6666666666667,0,0,0,7941,1524,6417,0.0616666666666667,0,0
"SPU_009927",2.49655078562776,5.35272438110696,"SP-ANL10",28,37.6666666666667,7.33333333333333,36.6666666666667,5952,881,5071,0.028,0.00742785775323736,0.0416193719258418
"SPU_009938",-0.858626093815862,4.87867305302464,NA,0,0,0,0,0,0,0,0,0,0
"SPU_009942",0.641250940966116,5.96020552321322,"SP-DDX58_2",53.6666666666667,274.666666666667,0,99.6666666666667,20991,2577,18414,0.0536666666666667,0.0149161869591977,0.0386754624240072
"SPU_009948",1.07800331631672,5.30270858435307,"SP-HYPP_595",8.66666666666667,97.6666666666667,0,78.3333333333333,11093,2720,8373,0.00866666666666667,0.0116644770890561,0.0287990196078431
"SPU_009949",1.08147162953952,7.12106160037375,"SP-EF1A_1",127,2015.33333333333,142.333333333333,403.333333333333,9732,1765,7967,0.127,0.252960127191331,0.22851746931067
"SPU_009955",-0.393395442832305,5.90337022723857,"SP-USP19",24.3333333333333,0,0,0,28635,5236,23399,0.0243333333333333,0,0
"SPU_009970",1.7942861098875,5.73427029105505,NA,0,0,0,0,0,0,0,0,0,0
