"geneid","int_meth_logFC","int_meth_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_004828",0.957226472963988,4.52216348937329,"SP-HYPP_1546",17.3333333333333,81,5,50.6666666666667,8343,1169,7174,17.3333333333333,0.0112907722330638,0.0433418876532649
"SPU_004831",1.2588290941317,4.5571712479126,"SP-GAL/LEC2",1.66666666666667,112.666666666667,112.666666666667,16,5681,340,5341,1.66666666666667,0.0210946764026712,0.0470588235294118
"SPU_004834",-1.54221669082834,3.77108377559765,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004840",-1.52824249439943,2.96030816172558,"SP-ETIF4BL",41.6666666666667,290.333333333333,0,304.333333333333,13400,4605,8795,41.6666666666667,0.0330111805950351,0.0660875859572928
"SPU_004848",1.25606869695886,4.38262955989379,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004849",-0.445881916117199,4.0754155451145,"SP-SLC14",210.666666666667,192.666666666667,0,3.33333333333333,23991,1379,22612,210.666666666667,0.00852054956070523,0.00241721053903795
"SPU_004850",-0.107136827534424,6.79657047982165,"SP-CLCA_1",45,753.333333333333,753.333333333333,0,62366,2912,59454,45,0.0126708603850596,0
"SPU_004859",0.605108564210972,1.36811445362875,"SP-PLEKHB2",37.3333333333333,86.3333333333333,0,0,14974,833,14141,37.3333333333333,0.00610517879452184,0
"SPU_004861",0.285870026687482,2.99894261080275,"SP-SRP7",70.3333333333333,508.666666666667,1,685.333333333333,25273,5319,19954,70.3333333333333,0.0254919648524941,0.128846274362349
"SPU_0048615",-0.543319090656271,2.58090124996538,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004865",-1.68529829137373,1.92003614231677,"SP-WDR20A",152.333333333333,696,214.333333333333,317.666666666667,11565,1712,9853,152.333333333333,0.0706383842484522,0.185552959501558
"SPU_004866",0.159376500249178,6.54807302665341,"SP-RIN2L",82.3333333333333,6789,4931,19519.6666666667,46149,5335,40814,82.3333333333333,0.166339981378939,3.65879412683536
"SPU_004871",-0.170749047172484,5.82505043671058,"SP-ECHN-22",50.6666666666667,708.666666666667,48.3333333333333,132.666666666667,19299,1294,18005,50.6666666666667,0.0393594371933722,0.10252447192169
"SPU_004873",0.802602824391408,2.52088802765315,"SP-SPG11L_2",10.6666666666667,121,0,49.3333333333333,7173,1196,5977,10.6666666666667,0.0202442697005187,0.0412486064659978
"SPU_004878",0.239668262940156,6.16527783832796,"SP-HYPP_1549",2.33333333333333,66.6666666666667,0,14.6666666666667,18098,1768,16330,2.33333333333333,0.00408246580934885,0.00829562594268477
"SPU_004879",1.826663538939,2.12188199539716,"SP-FAM55CL_2",106.333333333333,43,0,117.333333333333,6539,4043,2496,106.333333333333,0.0172275641025641,0.0290213537801962
"SPU_004887",-1.67744578958073,3.1281399870718,"SP-CALR",26.6666666666667,807.666666666667,20.3333333333333,222.666666666667,14557,2581,11976,26.6666666666667,0.0674404364284124,0.08627147100607
"SPU_004893",3.08157188850772,1.92784881687021,"SP-AARS",15.6666666666667,143,0,140.666666666667,25453,3391,22062,15.6666666666667,0.00648173329707189,0.041482355254104
"SPU_0048936",-2.36101254148251,1.70201847329741,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004905",-0.00730264993730049,7.74876436994142,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004910",-0.682212620481786,4.35059463040403,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004912",-0.602379652313646,6.03898816551707,"SP-DDX47",3,0,0,0,8819,1450,7369,3,0,0
"SPU_0049122",-0.768303693146598,2.33307779229947,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004916",1.66760772126637,4.20816577262826,"SP-POLPPL_40",65.3333333333333,244,4.33333333333333,315.666666666667,16337,5719,10618,65.3333333333333,0.0229798455453004,0.0551961298595326
"SPU_004920",1.31022727033549,3.93426630792534,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004921",-0.826578431786336,2.65136039601079,"SP-IUNHL_2",81.3333333333333,55.6666666666667,0,31,7069,3103,3966,81.3333333333333,0.0140359724323416,0.00999033193683532
"SPU_004923",1.01078794859463,3.46210690210087,"SP-ACAD11",18,192.333333333333,0,129.666666666667,14893,4103,10790,18,0.0178251467408094,0.0316028921927045
"SPU_004924",-0.105596105296171,7.88321504880157,"SP-WNT10",77.6666666666667,747.333333333333,71.3333333333333,207.666666666667,20708,1127,19581,77.6666666666667,0.0381662495956965,0.184265010351967
"SPU_004933",0.173008414807118,5.89392938590837,"SP-HYPP_3086",49.6666666666667,155.666666666667,0,68,12378,6261,6117,49.6666666666667,0.0254482044575228,0.0108608848426769
"SPU_004936",0.253825243286915,4.72710351390464,"SP-ARSB-4",7,261.666666666667,261.666666666667,0,77933,1306,76627,7,0.00341481027140129,0
"SPU_004942",-0.0712351114806071,5.73713003325852,"SP-SAMD1L",166.666666666667,360,205,101,15881,2443,13438,166.666666666667,0.0267897008483405,0.0413426115431846
"SPU_004948",-0.666554102176213,5.71788244814955,"SP-GREB1L",42,27.3333333333333,0,34,6878,1258,5620,42,0.00486358244365362,0.027027027027027
"SPU_004954",-0.0562291873189454,5.88692660328274,"SP-PP2ARSBI2",14.6666666666667,652.333333333333,334.333333333333,137.666666666667,52793,2455,50338,14.6666666666667,0.0129590633980955,0.0560760353021045
"SPU_004958",0.389961248892081,7.85191392250526,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004959",-0.0677574002123527,8.39882040175357,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004960",-0.566201094206344,3.71944882124203,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004962",-0.79981950931115,1.67605760963271,"SP-HIPKB",54.6666666666667,462.666666666667,94.6666666666667,65.6666666666667,17302,876,16426,54.6666666666667,0.0281667275457608,0.0749619482496195
"SPU_004964",0.351029833905727,4.80749386105332,"SP-PKG2",79.6666666666667,881,73,115,24008,1738,22270,79.6666666666667,0.0395599461158509,0.0661680092059839
"SPU_004965",1.01696543410213,3.65261725990365,"SP-BBOX1_2",71.3333333333333,454,0,227,6656,933,5723,71.3333333333333,0.0793290232395597,0.243301178992497
"SPU_004968",-0.0586699138274808,5.58612627569643,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004969",-0.539783766126697,4.59610042621338,"SP-TNRC4",106,1959.33333333333,45.6666666666667,27.3333333333333,51879,1295,50584,106,0.0387342506194317,0.0211068211068211
"SPU_004973",-0.139938996757748,5.6901970367418,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004975",-0.0372909903063307,7.12593624558458,"SP-CHK2",91,35,0,50.6666666666667,10903,1389,9514,91,0.00367878915282741,0.0364770818334533
"SPU_004977",-0.296958853857367,2.99394863774151,"SP-HYPP_1",90.3333333333333,809,63.3333333333333,528,72958,13917,59041,90.3333333333333,0.0137023424399993,0.0379392110368614
"SPU_0049777",-0.45987111806018,2.30015908169573,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004981",-0.482399721107852,4.14152278863,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004982",-0.104727797323208,7.45825273336828,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004983",-1.19329485937699,3.7657914187331,"SP-CHORDIN",82.3333333333333,941.666666666667,0,457.333333333333,23970,5664,18306,82.3333333333333,0.051440329218107,0.080743879472693
"SPU_0049837",-0.104454986331087,5.25630315153588,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0049839",0.23412762570488,2.15277416385375,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004984",-0.368137077919608,7.57177164531021,"SP-SEC62_1",22.6666666666667,358.333333333333,82,85.3333333333333,11708,616,11092,22.6666666666667,0.0323055655727852,0.138528138528139
"SPU_004985",0.0830551923726019,4.74560349341271,"SP-NPR1_6",73,619.666666666667,0,244.666666666667,15654,1951,13703,73,0.0452212410907587,0.125405774816333
"SPU_0049850",0.129311596135887,3.61237777960373,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004988",0.451034563164819,3.82095532278233,"SP-BRWD2",95,244.333333333333,0,240.666666666667,19283,3713,15570,95,0.0156925711839007,0.0648173085555256
"SPU_0049886",0.103738904895088,4.32355175451126,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0049887",1.40675933139615,5.17632814334381,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004989",-0.257451981262681,6.45029810956719,"SP-BRWD2_2",16.6666666666667,583.666666666667,0,197,25253,5233,20020,16.6666666666667,0.0291541791541792,0.0376457099178292
"SPU_004992",-0.137298333501842,5.23330797324168,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004994",-0.170123669522549,3.71654904848187,"SP-EGFIAL",39.3333333333333,388.666666666667,122,169.666666666667,21510,2835,18675,39.3333333333333,0.0208121374386435,0.0598471487360376
"SPU_0049940",-0.715126842133871,4.85538516796172,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0049943",-1.81849199549058,3.90353361259022,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004995",-1.58418403431263,1.87281997072854,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004997",0.10673370015984,5.64318171833906,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004998",-0.221468763660002,9.41457761878442,"SP-TTC17",64,588,0,262,26121,4576,21545,64,0.0272917150150847,0.0572552447552448
"SPU_0049982",-0.230352526607794,1.50264163941845,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0049987",3.15778867516451,3.08811051086879,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0049989",2.19117363627759,4.09699895767589,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005000",0.0346622520874572,7.4343637527005,"SP-SRCR40",12.3333333333333,300.666666666667,185.666666666667,100.333333333333,66504,1779,64725,12.3333333333333,0.00464529419338226,0.0563987258759603
"SPU_005001",0.944326769476358,3.7602107728963,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005003",3.87720788800131,1.27610208237397,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005005",-0.391796573912329,5.86249977566374,"SP-UHRF1BP1L",83,151.666666666667,20,363,25266,2810,22456,83,0.00675394846217789,0.129181494661922
"SPU_005008",1.09064966245212,1.39195803335898,"SP-XPAPD2LMB_3",18.3333333333333,32,17.3333333333333,4.66666666666667,9214,1039,8175,18.3333333333333,0.00391437308868502,0.00449149823548284
"SPU_0050091",-1.43700007626979,4.20282838391805,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005010",0.379690027589085,7.24937998915298,"SP-SMYD3",47.6666666666667,642,0,420,4692,839,3853,47.6666666666667,0.166623410329613,0.500595947556615
"SPU_005014",-0.678498150419339,3.07951578803144,"SP-HYPP_1556",28,146.666666666667,0,102.333333333333,10043,1752,8291,28,0.0176898645117195,0.0584094368340944
"SPU_005023",-0.0366136588180264,4.73781744286587,"SP-UNC44L_37",61.3333333333333,78.3333333333333,0,18.3333333333333,15862,3961,11901,61.3333333333333,0.00658207993726017,0.00462846082639064
"SPU_005024",-0.263157902614776,7.90213860883792,"SP-UNC44L_38",37.3333333333333,57.3333333333333,3.33333333333333,91.3333333333333,7210,5206,2004,37.3333333333333,0.0286094477711244,0.0175438596491228
"SPU_005025",-0.496265946340074,5.42640087204138,"SP-HYPP_1558",112.666666666667,0,0,0,3955,1108,2847,112.666666666667,0,0
"SPU_005028",1.251604276494,5.76313952482701,"SP-CLECT/LDLA",21.6666666666667,528.333333333333,0,187.666666666667,12573,1854,10719,21.6666666666667,0.0492894237646547,0.101222581805106
"SPU_005037",-1.41631740210303,2.17782554966593,"SP-GNPTAB",29,89,79,11,19323,1090,18233,29,0.00488125925519662,0.0100917431192661
"SPU_005039",0.977805428930916,7.53739397608048,"SP-LDLA/EGF/LNB/7TM/GPCR",43.6666666666667,775,0,63.6666666666667,34536,3218,31318,43.6666666666667,0.0247461523724376,0.0197845452662109
"SPU_005040",0.372013440960632,3.13765096780912,"SP-GPR64L_8",91,475.333333333333,0,124,2591,1139,1452,91,0.327364554637282,0.108867427568042
"SPU_005041",0.147077500485845,5.80746632844907,"SP-HYPP_437",41,40,28,0,35088,2123,32965,41,0.00121340816016988,0
"SPU_005045",-0.227555785580264,2.81594728436108,"SP-FBXL2",16.6666666666667,848,3.33333333333333,130.666666666667,43135,3343,39792,16.6666666666667,0.0213108162444713,0.0390866487187157
"SPU_0050450",0.0791457997806438,3.96189128291469,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005054",-0.671370368533536,5.07656520344779,"SP-SGSH",23.3333333333333,21.6666666666667,4.33333333333333,23.3333333333333,7806,1519,6287,23.3333333333333,0.00344626477917396,0.0153609831029186
"SPU_0050621",-1.60962771950109,2.70729615473175,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0050625",1.6338754330034,3.3642952696947,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005069",-0.139641491549534,5.5918297165834,"SP-HYPP_1562",3,4.33333333333333,0,0,8839,988,7851,3,0.000551946673459856,0
"SPU_005070",-0.910335540984532,4.72919181779053,"SP-ASPS",13,0,0,0,10696,1309,9387,13,0,0
"SPU_005079",-0.0682563339943947,8.86426728244251,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005081",-0.069978624778281,5.01477283404693,"SP-ASPL",32.6666666666667,0,0,0,24001,1713,22288,32.6666666666667,0,0
"SPU_005086",-0.252564453376077,4.40154396931871,"SP-HRH3L_2",6.33333333333333,762.666666666667,0,3.66666666666667,54072,2636,51436,6.33333333333333,0.0148274878813801,0.00139099645928174
"SPU_005096",2.20613145013078,4.27009066006173,"SP-DHX9",63.6666666666667,392.333333333333,5,256.666666666667,36675,3778,32897,63.6666666666667,0.0119261128167715,0.0679371801658726
"SPU_005099",0.109077178922576,8.90188943496092,"SP-MTMR5/13",19,102.666666666667,0,48,19836,2668,17168,19,0.00598011804908357,0.0179910044977511
"SPU_0050990",0.99209754219872,2.13033132784201,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0050992",0.0555130228107673,3.4155570428447,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005102",0.418084752772484,7.87487314135305,"SP-NHLRC2",8.66666666666667,12.3333333333333,0,17.6666666666667,8053,2113,5940,8.66666666666667,0.00207631874298541,0.00836094021138981
"SPU_005103",0.0234805125784344,5.82835698469601,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005112",0.174394715542242,7.08033912653681,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005113",0.0832719740998198,3.52897433514215,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005115",-0.482936453378395,3.11347632773694,"SP-CLECT/FN3_5",24,164,0,6.33333333333333,38237,2145,36092,24,0.00454394325612324,0.00295260295260295
"SPU_005119",0.222202986231806,5.06313955687131,"SP-SLC23A1",108.333333333333,887.333333333333,93,365.333333333333,29344,1922,27422,108.333333333333,0.0323584469890356,0.190079778009018
"SPU_0051191",-0.00170056128283644,4.08548616057974,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0051192",-1.58926714801013,3.55884050254126,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005120",0.465607590247156,6.86885869143408,"SP-HYPP_438",66.6666666666667,148.333333333333,0,134.666666666667,3863,2712,1151,66.6666666666667,0.128873443382566,0.0496558505408063
"SPU_005123",0.913164225772664,4.1879213309971,"SP-SCFD1",75.6666666666667,245,0,79,8452,915,7537,75.6666666666667,0.0325063022422715,0.0863387978142077
"SPU_005125",-0.40872869946437,6.14481789830908,"SP-HYPP_3126",45.3333333333333,0,0,0,10070,1807,8263,45.3333333333333,0,0
"SPU_005130",-0.371618161536068,4.58564394706781,"SP-EBR1L_4",52,625.333333333333,311.333333333333,98.6666666666667,19821,1208,18613,52,0.0335965901968159,0.0816777041942605
"SPU_005131",0.848714519139273,3.63941793109096,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005132",0.115548129853169,4.59682815989899,"SP-CUB/CLECT/LDLA/GPCR",84,874.666666666667,44,660,18967,3447,15520,84,0.0563573883161512,0.191470844212359
"SPU_0051322",0.95810161653615,3.89928576524893,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005134",-0.48174206325577,2.99483563115408,"SP-PROM1L",12,351,37.6666666666667,18.6666666666667,73969,2064,71905,12,0.00488144078993116,0.00904392764857881
"SPU_0051343",-0.104240076331487,2.26279147862227,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005136",-0.107158382662674,4.16519578462357,"SP-MSH5_1",28.3333333333333,128.333333333333,109,114.333333333333,3442,692,2750,28.3333333333333,0.0466666666666667,0.165221579961464
"SPU_005144",0.0811879505001179,5.83693798487732,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005146",-0.599331272131324,6.37525992180077,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005150",-0.328770411883699,4.28948348020204,"SP-ACADSB",8,455.333333333333,0,4,2192,589,1603,8,0.28405073819921,0.0067911714770798
"SPU_005154",-0.51940605215012,6.03249762598945,"SP-SRCR41",55.3333333333333,0,0,25,7646,2356,5290,55.3333333333333,0,0.0106112054329372
"SPU_005160",1.62760062721853,4.30757634850383,"SP-CYP2L11",148.666666666667,358.666666666667,0,210,10980,2593,8387,148.666666666667,0.0427645960017487,0.0809872734284612
"SPU_005163",-0.0925688414338005,5.82847475157519,"SP-CACNA1H",120.666666666667,1841.33333333333,1841.33333333333,2,124422,1536,122886,120.666666666667,0.0149840773833743,0.00130208333333333
"SPU_005166",0.150333233325025,6.87859218834954,"SP-HYPP_3079",5,1371.33333333333,156,817.333333333333,56473,8636,47837,5,0.0286667920925922,0.0946425814420256
"SPU_005171",0.103133024845219,7.65240446297162,"SP-HOX6",168.666666666667,952,608,67,19658,963,18695,168.666666666667,0.0509227066060444,0.0695742471443406
"SPU_005182",0.912845521613932,6.34533141198685,"SP-064",89.3333333333333,1190.33333333333,101.333333333333,303.333333333333,23831,1906,21925,89.3333333333333,0.0542911440516914,0.159146554739419
"SPU_005186",0.293604343121295,3.34769797813874,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005187",-0.33885575839004,2.29457093529749,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005193",-0.181684183374375,2.48059826872446,"SP-TCP2",44.6666666666667,338.666666666667,0,288,31854,8487,23367,44.6666666666667,0.0144933738463075,0.0339342523860021
"SPU_005195",-0.242099622146987,8.01503967542167,"SP-SLC22A3",48.3333333333333,369.333333333333,0,100.333333333333,10451,1334,9117,48.3333333333333,0.040510401813462,0.0752123938030985
"SPU_005196",-0.0368365549973733,5.78976469222476,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005200",-0.683790844573751,5.2886209044434,"SP-HYPP_3",45.6666666666667,111.333333333333,0,433,13684,4877,8807,45.6666666666667,0.0126414594451383,0.0887840885790445
"SPU_005201",0.214207629421863,3.5463473304835,"SP-IDH2",20.6666666666667,129,129,20,20410,2183,18227,20.6666666666667,0.00707741262961541,0.00916170407695831
"SPU_005205",-1.40516213525033,2.62707750513183,"SP-PSRL",52.6666666666667,0,0,0,2283,548,1735,52.6666666666667,0,0
"SPU_005208",-2.46568947574877,2.22541384984604,"SP-HYPP_440",122,340.666666666667,299.666666666667,99,22558,2197,20361,122,0.0167313327767137,0.0450614474283113
"SPU_005216",-1.53324195043598,4.33624275889759,"SP-TTC5",55.3333333333333,140.333333333333,0,88.6666666666667,12118,1465,10653,55.3333333333333,0.0131731280703401,0.0605233219567691
"SPU_005218",0.704444287356055,3.13452063126511,"SP-OXA1L",6,0,0,0,17213,1356,15857,6,0,0
"SPU_005228",0.384733219087695,3.91095847296766,"SP-CALSYNTENINL1",29.6666666666667,3.66666666666667,1.33333333333333,6.33333333333333,70668,1327,69341,29.6666666666667,5.28787682131303e-05,0.00477267018337101
"SPU_005239",0.352567953072222,4.32324357138889,"SP-LDLA/LRR/GPCR_1",74.3333333333333,680.666666666667,680.666666666667,0,55255,3203,52052,74.3333333333333,0.0130766669228208,0
"SPU_005240",-0.310563470828933,5.14310294005352,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005241",-0.140939385301906,4.44479281968256,"SP-GNE",46,0,0,0,10861,1490,9371,46,0,0
"SPU_005242",0.418282577628813,8.29211218973653,"SP-HYPP_1572",83.6666666666667,158.666666666667,132.333333333333,110,17511,926,16585,83.6666666666667,0.00956687770073359,0.118790496760259
"SPU_005243",-1.98946002995026,1.33116026356027,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005251",-2.62220014328163,2.52694132176832,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005253",-1.20682231031193,4.55939693533876,"SP-CYP46L8",42.6666666666667,33.6666666666667,0,7,6710,621,6089,42.6666666666667,0.0055290961843762,0.0112721417069243
"SPU_005256",-0.00930872697373196,5.04428523833466,"SP-ABAT",71.3333333333333,725,0,32.3333333333333,34522,1497,33025,71.3333333333333,0.0219530658591976,0.0215987530616789
"SPU_005258",-0.00048798579482815,4.05666119315902,"SP-SGSM3",36.3333333333333,140.666666666667,2,39,10396,1230,9166,36.3333333333333,0.0153465706596843,0.0317073170731707
"SPU_005261",0.156271146343013,7.36645645238579,"SP-PPP6C",16,0,0,0,1026,220,806,16,0,0
"SPU_005264",0.45820915393401,6.01859379574994,"SP-PDELLA",91.6666666666667,3283,513,270.333333333333,96700,3332,93368,91.6666666666667,0.0351619398509125,0.0811324529811925
"SPU_0052645",-0.162507996250624,4.38980915666659,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005278",-1.89865893421413,2.46228989203816,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005281",-0.895405452099709,3.33224453097276,"SP-KIAA0317L",65.3333333333333,530.666666666667,196,251,657,655,2,65.3333333333333,265.333333333333,0.383206106870229
"SPU_005285",-0.327188224125139,1.98868609886076,"SP-GCH1",46.6666666666667,153.666666666667,2,107,11671,624,11047,46.6666666666667,0.0139102622129688,0.171474358974359
"SPU_005296",0.571564343045028,6.40569410160378,"SP-ATP5B",130,187,0,205.333333333333,7198,1562,5636,130,0.0331795599716111,0.131455399061033
"SPU_005297",-0.138972429907403,6.70409864080155,"SP-HYPP_1577",1.33333333333333,213.333333333333,0,55.3333333333333,17428,1948,15480,1.33333333333333,0.0137812230835487,0.0284052019164956
